,CID10,DESC,JANEIRO,FEVEREIRO,MARÇO,ABRIL,MAIO,JUNHO,JULHO,AGOSTO,SETEMBRO,OUTUBRO,NOVEMBRO,DEZEMBRO,NUMCAP
490,G00,Meningite bacteriana não classificada em outra parte,31.0,24.0,29.0,25.0,23.0,22.0,30.0,40.0,22.0,24.0,20.0,14.0,6.0
491,G01*,Meningite em doenças bacterianas classificadas em outra parte,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,,3.0,6.0
492,G02*,Meningite em outras doenças infecciosas e parasitárias classifi,4.0,5.0,2.0,1.0,1.0,1.0,6.0,4.0,2.0,1.0,2.0,3.0,6.0
493,G03,Meningite devida a outras causas e a causas não especificadas,10.0,6.0,10.0,11.0,11.0,11.0,11.0,20.0,7.0,14.0,14.0,10.0,6.0
494,G04,"Encefalite, mielite e encefalomielite",19.0,17.0,18.0,9.0,21.0,14.0,20.0,18.0,17.0,12.0,14.0,9.0,6.0
495,G05*,"Encefalite, mielite e encefalomielite em doenças classificadas e",2.0,5.0,7.0,1.0,6.0,4.0,5.0,7.0,3.0,4.0,7.0,7.0,6.0
496,G06,Abscesso e granuloma intracranianos e intra-raquidianos,13.0,10.0,8.0,10.0,12.0,12.0,9.0,5.0,12.0,7.0,10.0,7.0,6.0
497,G07*,Abscesso e granuloma intracranianos e intraspinais em doença,2.0,4.0,2.0,,1.0,2.0,,1.0,,1.0,2.0,,6.0
498,G08,Flebite e tromboflebite intracranianas e intra-raquidianas,2.0,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0
499,G09,Seqüelas de doenças inflamatórias do sistema nervoso central,2.0,2.0,6.0,5.0,4.0,1.0,,7.0,3.0,7.0,2.0,4.0,6.0
500,G10,Doença de Huntington,6.0,4.0,5.0,9.0,2.0,6.0,7.0,8.0,4.0,5.0,6.0,4.0,6.0
501,G11,Ataxia hereditária,15.0,21.0,19.0,29.0,21.0,27.0,18.0,33.0,27.0,31.0,15.0,13.0,6.0
502,G12,Atrofia muscular espinal e síndromes correlatas,21.0,28.0,27.0,26.0,31.0,24.0,24.0,35.0,28.0,24.0,31.0,25.0,6.0
503,G13*,Atrofias sistêmicas que afetam principalmente o sistema nervos,2.0,1.0,2.0,2.0,3.0,,1.0,2.0,,,1.0,1.0,6.0
504,G20,Doença de Parkinson,106.0,103.0,157.0,97.0,132.0,100.0,137.0,147.0,122.0,127.0,134.0,82.0,6.0
505,G21,Parkinsonismo secundário,3.0,4.0,7.0,5.0,12.0,5.0,8.0,4.0,10.0,10.0,6.0,7.0,6.0
506,G22*,Parkinsonismo em doenças classificadas em outra parte,,3.0,8.0,4.0,9.0,7.0,7.0,9.0,2.0,3.0,6.0,3.0,6.0
507,G23,Outras doenças degenerativas dos gânglios da base,2.0,1.0,,,1.0,2.0,2.0,2.0,2.0,4.0,,1.0,6.0
508,G24,Distonia,9.0,9.0,11.0,9.0,19.0,14.0,6.0,18.0,11.0,13.0,23.0,12.0,6.0
509,G25,Outras doenças extrapiramidais e transtornos dos movimentos,11.0,10.0,15.0,16.0,20.0,14.0,17.0,17.0,14.0,15.0,15.0,6.0,6.0
510,G26*,Doenças extrapiramidais e transtornos dos movimentos em doe,1.0,2.0,1.0,2.0,1.0,,2.0,3.0,2.0,,1.0,2.0,6.0
511,G30,Doença de Alzheimer,20.0,26.0,37.0,26.0,35.0,25.0,36.0,36.0,34.0,41.0,24.0,18.0,6.0
512,G31,Outras doenças degenerativas do sistema nervoso não classifi,12.0,18.0,18.0,8.0,15.0,8.0,12.0,19.0,13.0,13.0,16.0,11.0,6.0
513,G32*,Outros transtornos degenerativos do sistema nervoso em doen,5.0,2.0,6.0,3.0,3.0,2.0,4.0,6.0,3.0,6.0,2.0,4.0,6.0
514,G35,Esclerose múltipla,52.0,70.0,69.0,85.0,91.0,67.0,87.0,100.0,84.0,83.0,77.0,84.0,6.0
515,G36,Outras desmielinizações disseminadas agudas,11.0,10.0,15.0,11.0,9.0,6.0,13.0,9.0,13.0,11.0,5.0,5.0,6.0
516,G37,Outras doenças desmielinizantes do sistema nervoso central,15.0,22.0,21.0,19.0,27.0,29.0,23.0,26.0,12.0,17.0,25.0,18.0,6.0
517,G40,Epilepsia,454.0,470.0,584.0,502.0,619.0,478.0,528.0,626.0,553.0,569.0,494.0,448.0,6.0
518,G41,Estado de mal epiléptico,3.0,8.0,5.0,5.0,7.0,10.0,9.0,7.0,7.0,4.0,9.0,5.0,6.0
519,G43,Enxaqueca,55.0,53.0,59.0,47.0,61.0,46.0,43.0,52.0,52.0,63.0,48.0,44.0,6.0
520,G44,Outras síndromes de algias cefálicas,29.0,24.0,36.0,44.0,39.0,36.0,31.0,38.0,31.0,53.0,44.0,34.0,6.0
521,G45,Acidentes vasculares cerebrais isquêmicos transitórios e síndro,109.0,110.0,107.0,108.0,124.0,94.0,107.0,123.0,91.0,124.0,112.0,96.0,6.0
522,G46*,Síndromes vasculares cerebrais que ocorrem em doenças cere,27.0,36.0,38.0,29.0,34.0,39.0,22.0,42.0,33.0,47.0,48.0,30.0,6.0
523,G47,Distúrbios do sono,21.0,21.0,32.0,23.0,31.0,27.0,30.0,32.0,31.0,24.0,29.0,21.0,6.0
524,G50,Transtornos do nervo trigêmeo,16.0,19.0,28.0,26.0,32.0,23.0,20.0,24.0,21.0,30.0,23.0,14.0,6.0
525,G51,Transtornos do nervo facial,120.0,106.0,157.0,132.0,123.0,139.0,146.0,157.0,134.0,135.0,141.0,102.0,6.0
526,G52,Transtornos de outros nervos cranianos,6.0,8.0,9.0,8.0,5.0,9.0,4.0,7.0,8.0,5.0,9.0,6.0,6.0
527,G53*,Transtornos dos nervos cranianos em doenças classificadas em,2.0,1.0,3.0,2.0,5.0,2.0,4.0,5.0,3.0,7.0,4.0,1.0,6.0
528,G54,Transtornos das raízes e dos plexos nervosos,55.0,45.0,73.0,68.0,64.0,56.0,54.0,95.0,79.0,78.0,52.0,52.0,6.0
529,G55*,Compressões das raízes e dos plexos nervosos em doenças c,62.0,72.0,90.0,71.0,86.0,74.0,69.0,105.0,88.0,87.0,96.0,66.0,6.0
530,G56,Mononeuropatias dos membros superiores,1428.0,1436.0,1704.0,1595.0,1710.0,1476.0,1701.0,2096.0,1829.0,2075.0,1797.0,1457.0,6.0
531,G57,Mononeuropatias dos membros inferiores,61.0,47.0,49.0,54.0,67.0,52.0,63.0,71.0,50.0,48.0,58.0,53.0,6.0
532,G58,Outras mononeuropatias,23.0,21.0,37.0,30.0,23.0,17.0,27.0,44.0,32.0,24.0,23.0,21.0,6.0
533,G59*,Mononeuropatias em doenças classificadas em outra parte,2.0,6.0,6.0,6.0,9.0,3.0,4.0,7.0,4.0,4.0,5.0,4.0,6.0
534,G60,Neuropatia hereditária e idiopática,20.0,10.0,22.0,14.0,18.0,14.0,21.0,26.0,13.0,21.0,17.0,18.0,6.0
535,G61,Polineuropatia inflamatória,56.0,52.0,77.0,55.0,60.0,55.0,58.0,84.0,58.0,64.0,45.0,45.0,6.0
536,G62,Outras polineuropatias,52.0,81.0,81.0,72.0,97.0,62.0,79.0,96.0,65.0,83.0,50.0,65.0,6.0
537,G63*,Polineuropatia em doenças classificadas em outra parte,31.0,26.0,45.0,38.0,52.0,35.0,37.0,39.0,22.0,47.0,35.0,24.0,6.0
538,G64,Outros transtornos do sistema nervoso periférico,6.0,4.0,8.0,7.0,4.0,8.0,6.0,8.0,7.0,11.0,9.0,7.0,6.0
539,G70,Miastenia gravis e outros transtornos neuromusculares,33.0,22.0,26.0,34.0,26.0,25.0,19.0,33.0,26.0,31.0,37.0,14.0,6.0
540,G71,Transtornos primários dos músculos,16.0,29.0,20.0,34.0,26.0,18.0,28.0,20.0,11.0,20.0,21.0,19.0,6.0
541,G72,Outras miopatias,8.0,11.0,12.0,7.0,15.0,14.0,13.0,9.0,13.0,7.0,6.0,7.0,6.0
542,G73*,Transtornos da junção mioneural e dos músculos em doenças,3.0,1.0,6.0,2.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,6.0
543,G80,Paralisia cerebral infantil,7.0,7.0,6.0,6.0,4.0,4.0,13.0,9.0,6.0,7.0,6.0,3.0,6.0
544,G81,Hemiplegia,21.0,26.0,35.0,36.0,37.0,29.0,41.0,45.0,26.0,37.0,31.0,15.0,6.0
545,G82,Paraplegia e tetraplegia,44.0,50.0,65.0,60.0,62.0,53.0,61.0,70.0,51.0,62.0,49.0,54.0,6.0
546,G83,Outras síndromes paralíticas,23.0,27.0,29.0,28.0,24.0,31.0,27.0,36.0,21.0,32.0,25.0,14.0,6.0
547,G90,Transtornos do sistema nervoso autônomo,9.0,6.0,13.0,7.0,14.0,10.0,12.0,16.0,7.0,9.0,9.0,10.0,6.0
548,G91,Hidrocefalia,52.0,43.0,42.0,48.0,65.0,37.0,39.0,55.0,57.0,50.0,42.0,45.0,6.0
549,G92,Encefalopatia tóxica,2.0,,,,1.0,,,2.0,1.0,7.0,,1.0,6.0
550,G93,Outros transtornos do encéfalo,36.0,31.0,62.0,38.0,37.0,45.0,40.0,57.0,28.0,45.0,33.0,41.0,6.0
551,G94*,Outros transtornos do encéfalo em doenças classificadas em o,1.0,2.0,2.0,4.0,4.0,,1.0,2.0,4.0,6.0,2.0,1.0,6.0
552,G95,Outras doenças da medula espinal,32.0,27.0,33.0,34.0,33.0,23.0,36.0,47.0,28.0,33.0,33.0,23.0,6.0
553,G96,Outros transtornos do sistema nervoso central,2.0,4.0,2.0,6.0,5.0,3.0,4.0,7.0,2.0,7.0,3.0,4.0,6.0
554,G97,Transtornos pós-procedimento do sistema nervoso não classifi,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,,6.0
555,G98,Outras transtornos do sistema nervoso não classificados em ou,12.0,12.0,20.0,5.0,15.0,11.0,8.0,18.0,13.0,9.0,16.0,6.0,6.0
556,H00,Hordéolo e calázio,6.0,13.0,8.0,5.0,7.0,5.0,6.0,8.0,9.0,5.0,7.0,5.0,7.0
557,H01,Outras inflamações da pálpebra,2.0,1.0,12.0,1.0,4.0,2.0,5.0,4.0,4.0,7.0,3.0,6.0,7.0
558,H02,Outros transtornos da pálpebra,42.0,33.0,39.0,32.0,49.0,47.0,50.0,72.0,43.0,57.0,40.0,35.0,7.0
559,H03*,Transtornos da pálpebra em doenças classificadas em outras p,1.0,,1.0,,2.0,,,5.0,1.0,3.0,1.0,1.0,7.0
560,H04,Transtornos do aparelho lacrimal,10.0,9.0,11.0,12.0,8.0,13.0,10.0,11.0,15.0,17.0,18.0,7.0,7.0
561,H05,Transtornos da órbita,7.0,11.0,9.0,8.0,14.0,7.0,15.0,13.0,13.0,12.0,11.0,6.0,7.0
562,H06*,Transtornos do aparelho lacrimal e da órbita em doenças class,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,7.0
563,H10,Conjuntivite,167.0,168.0,192.0,148.0,176.0,176.0,166.0,228.0,168.0,193.0,150.0,124.0,7.0
564,H11,Outros transtornos da conjuntiva,323.0,324.0,499.0,405.0,521.0,453.0,505.0,648.0,510.0,531.0,490.0,365.0,7.0
565,H13*,Transtornos da conjuntiva em doenças classificadas em outra p,8.0,8.0,5.0,3.0,5.0,2.0,4.0,1.0,4.0,8.0,7.0,3.0,7.0
566,H15,Transtornos da esclerótica,5.0,4.0,4.0,6.0,5.0,3.0,3.0,9.0,3.0,5.0,5.0,6.0,7.0
567,H16,Ceratite,108.0,88.0,112.0,101.0,109.0,106.0,136.0,105.0,107.0,105.0,87.0,86.0,7.0
568,H17,Cicatrizes e opacidades da córnea,28.0,19.0,29.0,22.0,26.0,16.0,20.0,24.0,17.0,20.0,23.0,29.0,7.0
569,H18,Outros transtornos da córnea,169.0,173.0,208.0,159.0,186.0,188.0,196.0,232.0,159.0,202.0,172.0,146.0,7.0
570,H19*,Transtorno da esclerótica e da córnea em doenças classificada,8.0,10.0,5.0,10.0,5.0,9.0,14.0,7.0,7.0,7.0,4.0,6.0,7.0
571,H20,Iridociclite,17.0,20.0,17.0,15.0,30.0,18.0,16.0,29.0,21.0,24.0,19.0,17.0,7.0
572,H21,Outros transtornos da íris e do corpo ciliar,3.0,4.0,5.0,2.0,3.0,4.0,9.0,7.0,6.0,4.0,5.0,6.0,7.0
573,H22*,Transtornos da íris e do corpo ciliar em doenças classificadas e,,2.0,3.0,3.0,2.0,,2.0,3.0,3.0,8.0,2.0,1.0,7.0
574,H25,Catarata senil,476.0,423.0,581.0,519.0,587.0,512.0,541.0,683.0,533.0,587.0,568.0,420.0,7.0
575,H26,Outras cataratas,252.0,264.0,315.0,308.0,374.0,302.0,333.0,404.0,349.0,348.0,375.0,254.0,7.0
576,H27,Outros transtornos do cristalino,10.0,7.0,12.0,8.0,11.0,15.0,12.0,10.0,10.0,5.0,10.0,9.0,7.0
577,H28*,Catarata e outros transtornos do cristalino em doenças classific,77.0,79.0,92.0,83.0,100.0,94.0,110.0,141.0,97.0,119.0,89.0,81.0,7.0
578,H30,Inflamação coriorretiniana,48.0,44.0,64.0,59.0,67.0,44.0,60.0,81.0,61.0,64.0,55.0,36.0,7.0
579,H31,Outros transtornos da coróide,9.0,20.0,14.0,6.0,14.0,18.0,17.0,15.0,11.0,10.0,23.0,14.0,7.0
580,H32*,Transtornos coriorretinianos em doenças classificadas em outra,5.0,11.0,11.0,6.0,16.0,6.0,12.0,15.0,12.0,14.0,18.0,9.0,7.0
581,H33,Descolamentos e defeitos da retina,224.0,238.0,325.0,286.0,302.0,294.0,264.0,362.0,272.0,313.0,275.0,240.0,7.0
582,H34,Oclusões vasculares da retina,17.0,13.0,22.0,21.0,18.0,14.0,10.0,28.0,25.0,23.0,27.0,10.0,7.0
583,H35,Outros transtornos da retina,88.0,95.0,145.0,113.0,124.0,103.0,113.0,138.0,123.0,134.0,110.0,88.0,7.0
584,H36*,Transtornos da retina em doenças classicadas em outra parte,88.0,105.0,149.0,110.0,136.0,119.0,142.0,174.0,137.0,130.0,127.0,107.0,7.0
585,H40,Glaucoma,151.0,148.0,212.0,178.0,188.0,181.0,194.0,231.0,191.0,178.0,190.0,139.0,7.0
586,H42*,Glaucoma em doenças classificadas em outra parte,1.0,1.0,,3.0,2.0,2.0,,1.0,1.0,,1.0,3.0,7.0
587,H43,Transtornos do humor vítreo,24.0,30.0,13.0,17.0,25.0,18.0,20.0,24.0,22.0,24.0,22.0,20.0,7.0
588,H44,Transtornos do globo ocular,30.0,28.0,39.0,37.0,31.0,25.0,36.0,51.0,21.0,43.0,20.0,24.0,7.0
589,H45*,Transtornos do humor vítreo e do globo ocular em doenças cla,9.0,11.0,10.0,8.0,7.0,10.0,7.0,10.0,11.0,6.0,11.0,7.0,7.0
590,H46,Neurite óptica,20.0,18.0,13.0,17.0,20.0,17.0,30.0,26.0,24.0,26.0,16.0,22.0,7.0
591,H47,Outros transtornos do nervo óptico e das vias ópticas,18.0,9.0,12.0,18.0,14.0,13.0,17.0,25.0,5.0,16.0,14.0,18.0,7.0
592,H48*,Transtornos do nervo óptico [segundo par] e das vias ópticas e,1.0,,2.0,6.0,2.0,2.0,3.0,4.0,,3.0,1.0,3.0,7.0
593,H49,Estrabismo paralítico,7.0,5.0,14.0,13.0,12.0,14.0,9.0,14.0,9.0,18.0,7.0,2.0,7.0
594,H50,Outros estrabismos,21.0,11.0,21.0,19.0,33.0,25.0,26.0,38.0,28.0,33.0,21.0,32.0,7.0
595,H51,Outros transtornos do movimento binocular,4.0,3.0,4.0,,4.0,2.0,3.0,4.0,,1.0,1.0,6.0,7.0
596,H52,Transtornos da refração e da acomodação,40.0,41.0,47.0,40.0,50.0,47.0,60.0,54.0,53.0,49.0,59.0,48.0,7.0
597,H53,Distúrbios visuais,34.0,29.0,27.0,32.0,31.0,33.0,42.0,48.0,22.0,35.0,30.0,27.0,7.0
598,H54,Cegueira e visão subnormal,411.0,439.0,539.0,496.0,528.0,432.0,503.0,581.0,480.0,539.0,503.0,351.0,7.0
599,H55,Nistagmo e outros movimentos irregulares do olho,,1.0,3.0,,1.0,1.0,1.0,,,2.0,1.0,2.0,7.0
600,H57,Outros transtornos do olho e anexos,11.0,13.0,21.0,15.0,14.0,7.0,16.0,20.0,10.0,19.0,15.0,12.0,7.0
601,H58*,Outros transtornos do olho e anexos em doenças classificadas,2.0,1.0,3.0,1.0,2.0,1.0,2.0,,1.0,7.0,2.0,2.0,7.0
602,H59,Transtornos do olho e anexos pós-procedimento não classificad,6.0,7.0,12.0,9.0,7.0,6.0,6.0,14.0,10.0,10.0,6.0,10.0,7.0
603,H60,Otite externa,5.0,9.0,15.0,10.0,8.0,13.0,11.0,10.0,11.0,11.0,9.0,16.0,8.0
604,H61,Outros transtornos do ouvido externo,,2.0,3.0,,2.0,4.0,4.0,2.0,1.0,2.0,4.0,3.0,8.0
605,H62*,Transtornos do ouvido externo em doenças classificadas em ou,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,,,1.0,8.0
606,H65,Otite média não-supurativa,19.0,23.0,15.0,26.0,28.0,25.0,23.0,31.0,19.0,22.0,21.0,21.0,8.0
607,H66,Otite média supurativa e as não especificadas,42.0,48.0,70.0,61.0,86.0,47.0,56.0,85.0,53.0,66.0,57.0,44.0,8.0
608,H67*,Otite média em doenças classificadas em outra parte,1.0,2.0,3.0,3.0,5.0,5.0,6.0,3.0,3.0,2.0,6.0,1.0,8.0
609,H68,Salpingite e obstrução da trompa de Eustáquio,42.0,28.0,32.0,34.0,42.0,33.0,34.0,36.0,42.0,40.0,36.0,28.0,8.0
610,H69,Outros transtornos da trompa de Eustáquio,,1.0,1.0,2.0,2.0,,,1.0,2.0,,2.0,4.0,8.0
611,H70,Mastoidite e afecções correlatas,22.0,22.0,23.0,14.0,17.0,13.0,19.0,17.0,18.0,17.0,23.0,18.0,8.0
612,H71,Colesteatoma do ouvido médio,13.0,18.0,22.0,23.0,22.0,19.0,19.0,32.0,18.0,19.0,20.0,16.0,8.0
613,H72,Perfuração da membrana do tímpano,16.0,15.0,20.0,22.0,27.0,27.0,29.0,24.0,16.0,24.0,19.0,12.0,8.0
614,H73,Outros transtornos da membrana do tímpano,4.0,,1.0,3.0,,4.0,2.0,3.0,2.0,1.0,2.0,2.0,8.0
615,H74,Outros transtornos do ouvido médio e da mastóide,4.0,3.0,4.0,3.0,3.0,6.0,4.0,5.0,5.0,2.0,3.0,4.0,8.0
616,H75*,Outros transtornos do ouvido médio e da mastóide em doenças,1.0,,,,1.0,,,2.0,1.0,1.0,,1.0,8.0
617,H80,Otosclerose,18.0,15.0,16.0,14.0,13.0,15.0,8.0,20.0,17.0,17.0,17.0,13.0,8.0
618,H81,Transtornos da função vestibular,78.0,57.0,87.0,76.0,75.0,68.0,86.0,108.0,69.0,93.0,64.0,51.0,8.0
619,H82*,Síndromes vertiginosas em doenças classificadas em outra par,8.0,10.0,11.0,10.0,12.0,6.0,9.0,9.0,13.0,8.0,10.0,4.0,8.0
620,H83,Outros transtornos do ouvido interno,149.0,150.0,177.0,182.0,185.0,153.0,190.0,197.0,180.0,160.0,151.0,139.0,8.0
621,H90,Perda de audição por transtorno de condução e/ou neuro-sens,54.0,57.0,78.0,52.0,82.0,62.0,60.0,70.0,55.0,51.0,44.0,50.0,8.0
622,H91,Outras perdas de audição,6.0,6.0,8.0,13.0,14.0,10.0,12.0,9.0,11.0,12.0,13.0,5.0,8.0
623,H92,Otalgia e secreção auditiva,7.0,7.0,5.0,3.0,6.0,6.0,4.0,8.0,6.0,8.0,10.0,8.0,8.0
624,H93,Outros transtornos do ouvido não classificados em outra parte,8.0,5.0,3.0,8.0,11.0,3.0,10.0,4.0,7.0,9.0,13.0,3.0,8.0
625,H94*,Outros transtornos do ouvido em doenças classificadas em out,2.0,1.0,1.0,2.0,,2.0,,,,,1.0,,8.0
626,H95,Transtornos do ouvido e da apófise mastóide pós-procedimento,2.0,,1.0,1.0,2.0,,,2.0,1.0,1.0,2.0,,8.0
627,I00,Febre reumática sem menção de comprometimento do coração,3.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,5.0,9.0
628,I01,Febre reumática com comprometimento do coração,11.0,9.0,11.0,10.0,7.0,8.0,12.0,14.0,8.0,10.0,13.0,2.0,9.0
629,I02,Coréia reumática,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,9.0
630,I05,Doenças reumáticas da valva mitral,116.0,119.0,169.0,153.0,143.0,127.0,126.0,190.0,157.0,168.0,133.0,117.0,9.0
631,I06,Doenças reumáticas da valva aórtica,60.0,97.0,91.0,60.0,94.0,88.0,61.0,97.0,76.0,90.0,59.0,81.0,9.0
632,I07,Doenças reumáticas da valva tricúspide,2.0,,2.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,9.0
633,I08,Doenças de múltiplas valvas,16.0,20.0,28.0,13.0,20.0,17.0,22.0,21.0,23.0,30.0,16.0,17.0,9.0
634,I09,Outras doenças reumáticas do coração,3.0,7.0,3.0,5.0,2.0,3.0,9.0,,6.0,4.0,5.0,2.0,9.0
635,I10,Hipertensão essencial (primária),915.0,903.0,1166.0,1034.0,1126.0,1057.0,1080.0,1237.0,1017.0,1127.0,985.0,744.0,9.0
636,I11,Doença cardíaca hipertensiva,184.0,174.0,256.0,215.0,258.0,203.0,235.0,270.0,203.0,223.0,205.0,147.0,9.0
637,I12,Doença renal hipertensiva,8.0,6.0,4.0,6.0,13.0,6.0,6.0,8.0,8.0,10.0,7.0,2.0,9.0
638,I13,Doença cardíaca e renal hipertensiva,2.0,5.0,9.0,5.0,3.0,1.0,4.0,,3.0,3.0,1.0,4.0,9.0
639,I15,Hipertensão secundária,20.0,15.0,28.0,20.0,20.0,21.0,16.0,25.0,15.0,24.0,16.0,15.0,9.0
640,I20,Angina pectoris,765.0,761.0,978.0,827.0,917.0,830.0,877.0,994.0,845.0,890.0,843.0,718.0,9.0
641,I21,Infarto agudo do miocárdio,781.0,714.0,876.0,748.0,817.0,765.0,811.0,1055.0,778.0,877.0,753.0,664.0,9.0
642,I22,Infarto do miocárdio recorrente,9.0,6.0,8.0,4.0,6.0,5.0,5.0,2.0,8.0,15.0,10.0,4.0,9.0
643,I23,Algumas complicações atuais subseqüentes ao infarto agudo d,15.0,3.0,10.0,6.0,6.0,5.0,10.0,11.0,5.0,13.0,5.0,1.0,9.0
644,I24,Outras doenças isquêmicas agudas do coração,79.0,83.0,103.0,71.0,86.0,82.0,79.0,101.0,92.0,93.0,73.0,71.0,9.0
645,I25,Doença isquêmica crônica do coração,633.0,622.0,826.0,682.0,788.0,723.0,802.0,905.0,705.0,764.0,751.0,590.0,9.0
646,I26,Embolia pulmonar,57.0,53.0,67.0,63.0,70.0,64.0,77.0,73.0,49.0,75.0,67.0,47.0,9.0
647,I27,Outras formas de doença cardíaca pulmonar,23.0,21.0,27.0,16.0,29.0,30.0,27.0,28.0,28.0,31.0,21.0,19.0,9.0
648,I28,Outras doenças dos vasos pulmonares,3.0,,2.0,1.0,,3.0,1.0,2.0,1.0,,2.0,1.0,9.0
649,I30,Pericardite aguda,10.0,10.0,17.0,10.0,9.0,9.0,9.0,15.0,9.0,13.0,9.0,10.0,9.0
650,I31,Outras doenças do pericárdio,8.0,6.0,10.0,16.0,11.0,13.0,15.0,11.0,10.0,12.0,3.0,9.0,9.0
651,I32*,Pericardite em doenças classificadas em outra parte,1.0,2.0,,1.0,2.0,1.0,3.0,5.0,1.0,,1.0,3.0,9.0
652,I33,Endocardite aguda e subaguda,26.0,28.0,21.0,24.0,20.0,18.0,19.0,28.0,30.0,15.0,18.0,15.0,9.0
653,I34,Transtornos não-reumáticos da valva mitral,70.0,65.0,94.0,80.0,80.0,62.0,80.0,102.0,85.0,99.0,89.0,81.0,9.0
654,I35,Transtornos não-reumáticos da valva aórtica,71.0,70.0,78.0,72.0,98.0,70.0,86.0,103.0,96.0,96.0,72.0,69.0,9.0
655,I36,Transtornos não-reumáticos da valva tricúspide,1.0,1.0,3.0,1.0,7.0,3.0,1.0,5.0,5.0,1.0,3.0,3.0,9.0
656,I37,Transtornos da valva pulmonar,1.0,1.0,5.0,4.0,4.0,2.0,5.0,7.0,4.0,6.0,1.0,1.0,9.0
657,I38,Endocardite de valva não especificada,5.0,,3.0,3.0,7.0,4.0,5.0,2.0,1.0,2.0,2.0,3.0,9.0
658,I39*,Endocardite e transtornos valvulares cardíacos em doenças cla,2.0,3.0,8.0,4.0,3.0,4.0,6.0,2.0,2.0,5.0,4.0,3.0,9.0
659,I40,Miocardite aguda,7.0,9.0,9.0,6.0,15.0,14.0,10.0,7.0,12.0,18.0,14.0,4.0,9.0
660,I41*,Miocardite em doenças classificadas em outra parte,4.0,3.0,4.0,1.0,4.0,9.0,1.0,3.0,4.0,5.0,7.0,4.0,9.0
661,I42,Cardiomiopatias,214.0,241.0,261.0,232.0,251.0,212.0,205.0,278.0,204.0,259.0,235.0,191.0,9.0
662,I43*,Cardiomiopatia em doenças classificadas em outra parte,12.0,20.0,11.0,16.0,15.0,9.0,6.0,16.0,15.0,13.0,16.0,9.0,9.0
663,I44,Bloqueio atrioventricular e do ramo esquerdo,43.0,50.0,56.0,59.0,61.0,57.0,47.0,64.0,47.0,56.0,52.0,36.0,9.0
664,I45,Outros transtornos de condução,25.0,15.0,19.0,23.0,23.0,17.0,24.0,24.0,20.0,29.0,22.0,12.0,9.0
665,I46,Parada cardíaca,8.0,3.0,9.0,6.0,6.0,6.0,9.0,15.0,2.0,8.0,7.0,6.0,9.0
666,I47,Taquicardia paroxística,48.0,41.0,62.0,71.0,72.0,60.0,67.0,70.0,50.0,69.0,69.0,48.0,9.0
667,I48,Flutter e fibrilação atrial,52.0,53.0,72.0,62.0,54.0,67.0,67.0,71.0,75.0,69.0,65.0,43.0,9.0
668,I49,Outras arritmias cardíacas,140.0,148.0,222.0,184.0,201.0,184.0,182.0,230.0,189.0,194.0,199.0,142.0,9.0
669,I50,Insuficiência cardíaca,615.0,645.0,784.0,629.0,745.0,623.0,672.0,899.0,659.0,743.0,655.0,556.0,9.0
670,I51,Complicações de cardiopatias e doenças cardíacas mal definid,29.0,27.0,42.0,10.0,42.0,28.0,36.0,47.0,33.0,28.0,36.0,22.0,9.0
671,I52*,Outras afecções cardíacas em doenças classificadas em outra,,1.0,1.0,3.0,2.0,,3.0,1.0,1.0,,1.0,2.0,9.0
672,I60,Hemorragia subaracnóide,91.0,96.0,117.0,90.0,100.0,95.0,104.0,127.0,95.0,98.0,99.0,81.0,9.0
673,I61,Hemorragia intracerebral,79.0,66.0,75.0,71.0,84.0,61.0,93.0,99.0,75.0,90.0,88.0,70.0,9.0
674,I62,Outras hemorragias intracranianas não-traumáticas,34.0,25.0,37.0,23.0,22.0,30.0,24.0,37.0,20.0,30.0,19.0,16.0,9.0
675,I63,Infarto cerebral,192.0,160.0,212.0,155.0,221.0,189.0,216.0,248.0,180.0,210.0,187.0,176.0,9.0
676,I64,"Acidente vascular cerebral, não especificado como hemorrágic",721.0,661.0,917.0,712.0,769.0,678.0,767.0,946.0,763.0,839.0,758.0,647.0,9.0
677,I65,Oclusão e estenose de artérias pré-cerebrais que não resultam,12.0,23.0,17.0,18.0,21.0,12.0,14.0,18.0,10.0,15.0,11.0,8.0,9.0
678,I66,Oclusão e estenose de artérias cerebrais que não resultam em,7.0,7.0,13.0,6.0,11.0,6.0,4.0,9.0,6.0,8.0,3.0,3.0,9.0
679,I67,Outras doenças cerebrovasculares,138.0,145.0,163.0,158.0,145.0,145.0,142.0,159.0,147.0,152.0,154.0,123.0,9.0
680,I68*,Transtornos cerebrovasculares em doenças classificadas em o,8.0,11.0,7.0,10.0,9.0,10.0,10.0,9.0,8.0,6.0,7.0,10.0,9.0
