,CID10,DESC,JANEIRO,FEVEREIRO,MARÇO,ABRIL,MAIO,JUNHO,JULHO,AGOSTO,SETEMBRO,OUTUBRO,NOVEMBRO,DEZEMBRO,NUMCAP
225,C92,Leucemia mielóide,96.0,92.0,100.0,91.0,92.0,77.0,96.0,100.0,120.0,92.0,96.0,69.0,2.0
226,C93,Leucemia monocítica,,,1.0,,,,2.0,1.0,,3.0,1.0,2.0,2.0
227,C94,Outras leucemias de células de tipo especificado,6.0,4.0,4.0,,2.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0
228,C95,Leucemia de tipo celular não especificado,7.0,8.0,13.0,5.0,8.0,6.0,15.0,13.0,9.0,15.0,10.0,8.0,2.0
229,C97,Neoplasias malignas de localizações múltiplas independentes (pr i m   á  r i a  s,,,1.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0
230,D00,"Carcimona in situ da cavidade oral, do esôfago e do estômago",8.0,15.0,4.0,5.0,6.0,8.0,6.0,7.0,11.0,9.0,10.0,7.0,2.0
231,D01,Carcimona in situ de outros órgãos digestivos,12.0,10.0,16.0,17.0,11.0,9.0,12.0,5.0,12.0,8.0,11.0,9.0,2.0
232,D02,Carcinoma in situ do ouvido médio e do aparelho respiratório,6.0,6.0,1.0,11.0,6.0,3.0,8.0,3.0,4.0,9.0,2.0,11.0,2.0
233,D03,Melanoma in situ,7.0,8.0,12.0,15.0,7.0,4.0,17.0,10.0,10.0,6.0,13.0,10.0,2.0
234,D04,Carcinoma in situ da pele,16.0,28.0,18.0,43.0,29.0,29.0,25.0,43.0,37.0,39.0,32.0,30.0,2.0
235,D05,Carcinoma in situ da mama,14.0,29.0,23.0,31.0,26.0,26.0,25.0,37.0,22.0,14.0,19.0,24.0,2.0
236,D06,Carcinoma in situ do colo do útero (cérvix),52.0,43.0,46.0,51.0,58.0,52.0,62.0,59.0,54.0,66.0,47.0,56.0,2.0
237,D07,Carcinoma in situ de outros órgãos genitais e dos não especifica d  o  s,10.0,12.0,10.0,10.0,17.0,11.0,16.0,22.0,14.0,17.0,11.0,18.0,2.0
238,D09,Carcinoma in situ de outras localizações e das não especificadas,18.0,27.0,22.0,19.0,17.0,21.0,18.0,21.0,25.0,15.0,24.0,19.0,2.0
239,D10,Neoplasia benigna da boca e da faringe,6.0,13.0,8.0,15.0,8.0,7.0,10.0,10.0,7.0,15.0,11.0,10.0,2.0
240,D11,Neoplasia benigna de glândulas salivares maiores,26.0,32.0,25.0,34.0,32.0,21.0,25.0,34.0,41.0,41.0,40.0,41.0,2.0
241,D12,"Neoplasia benigna do cólon, reto, canal anal e ânus",14.0,21.0,13.0,11.0,11.0,22.0,17.0,15.0,29.0,22.0,20.0,18.0,2.0
242,D14,Neoplasia benigna do ouvido médio e do aparelho respiratório,6.0,9.0,12.0,8.0,11.0,7.0,19.0,16.0,23.0,16.0,12.0,14.0,2.0
243,D16,Neoplasia benigna de osso e de cartilagem articular,85.0,102.0,101.0,121.0,78.0,83.0,101.0,114.0,109.0,113.0,123.0,85.0,2.0
244,D17,Neoplasia lipomatosa benigna,71.0,87.0,90.0,97.0,98.0,89.0,103.0,119.0,104.0,135.0,117.0,85.0,2.0
245,D18,Hemangioma e linfangioma de qualquer localização,25.0,36.0,29.0,36.0,39.0,40.0,32.0,33.0,34.0,44.0,34.0,26.0,2.0
246,D19,Neoplasia benigna de tecido mesotelial,2.0,2.0,6.0,,5.0,4.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0
247,D20,Neoplasia benigna de tecido mole do retroperitônio e do peritônio,8.0,8.0,6.0,17.0,11.0,9.0,10.0,8.0,10.0,12.0,12.0,4.0,2.0
248,D22,Nevos melanocíticos,8.0,10.0,9.0,8.0,14.0,16.0,9.0,19.0,15.0,11.0,9.0,10.0,2.0
249,D23,Outras neoplasias benignas da pele,23.0,35.0,38.0,43.0,31.0,20.0,35.0,29.0,33.0,51.0,41.0,16.0,2.0
250,D24,Neoplasia benigna da mama,53.0,60.0,59.0,81.0,79.0,52.0,74.0,85.0,87.0,87.0,67.0,67.0,2.0
251,D25,Leiomioma do útero,4180.0,4682.0,4804.0,5051.0,5214.0,4842.0,5425.0,5644.0,6117.0,5894.0,5107.0,4444.0,2.0
252,D26,Outras neoplasias benignas do útero,93.0,108.0,95.0,85.0,96.0,80.0,107.0,114.0,117.0,114.0,110.0,77.0,2.0
253,D27,Neoplasia benigna do ovário,155.0,155.0,151.0,176.0,176.0,129.0,177.0,182.0,194.0,187.0,158.0,146.0,2.0
254,D29,Neoplasia benigna dos órgãos genitais masculinos,14.0,14.0,18.0,21.0,17.0,13.0,12.0,15.0,17.0,16.0,13.0,12.0,2.0
255,D30,Neoplasia benigna dos órgãos urinários,18.0,14.0,8.0,9.0,11.0,3.0,12.0,19.0,18.0,19.0,9.0,14.0,2.0
256,D31,Neoplasia benigna do olho e anexos,2.0,2.0,3.0,6.0,2.0,3.0,2.0,7.0,4.0,6.0,3.0,1.0,2.0
257,D32,Neoplasia benigna das meninges,38.0,56.0,53.0,47.0,42.0,50.0,45.0,44.0,30.0,59.0,46.0,42.0,2.0
258,D34,Neoplasia benigna da glândula tireóide,48.0,61.0,59.0,58.0,62.0,41.0,59.0,56.0,60.0,79.0,39.0,55.0,2.0
259,D42,Neoplasia de comportamento incerto ou desconhecido das menin  g  e  s,9.0,3.0,4.0,8.0,10.0,4.0,7.0,8.0,10.0,10.0,12.0,15.0,2.0
260,D45,Policitemia vera,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0
261,D46,Síndromes mielodisplásicas,15.0,13.0,14.0,9.0,18.0,7.0,18.0,19.0,8.0,15.0,17.0,12.0,2.0
262,D50,Anemia por deficiência de ferro,23.0,44.0,39.0,32.0,39.0,30.0,39.0,39.0,51.0,51.0,39.0,31.0,3.0
263,D52,Anemia por deficiência de folato,2.0,,1.0,1.0,3.0,1.0,1.0,,,1.0,,,3.0
264,D53,Outras anemias nutricionais,4.0,7.0,5.0,7.0,7.0,11.0,7.0,8.0,7.0,7.0,5.0,3.0,3.0
265,D55,Anemia devida a transtornos enzimáticos,3.0,1.0,,,4.0,4.0,5.0,2.0,3.0,3.0,3.0,,3.0
266,D56,Talassemia,1.0,7.0,4.0,,7.0,6.0,3.0,3.0,4.0,4.0,6.0,1.0,3.0
267,D57,Transtornos falciformes,21.0,37.0,26.0,32.0,33.0,34.0,29.0,44.0,31.0,24.0,33.0,29.0,3.0
268,D58,Outras anemias hemolíticas hereditárias,1.0,3.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,5.0,5.0,3.0,3.0
269,D59,Anemia hemolítica adquirida,5.0,14.0,11.0,14.0,11.0,14.0,16.0,10.0,18.0,12.0,14.0,8.0,3.0
270,D60,"Aplasia pura da série vermelha, adquirida [eritroblastopenia]",1.0,1.0,3.0,1.0,3.0,2.0,2.0,6.0,3.0,4.0,2.0,1.0,3.0
271,D61,Outras anemias aplásticas,12.0,19.0,13.0,22.0,14.0,17.0,12.0,17.0,12.0,16.0,10.0,6.0,3.0
272,D62,Anemia aguda pós-hemorrágica,7.0,20.0,14.0,10.0,12.0,13.0,16.0,10.0,18.0,18.0,13.0,10.0,3.0
273,D63*,Anemia em doenças crônicas classificadas em outra parte,21.0,17.0,15.0,26.0,21.0,29.0,17.0,17.0,25.0,31.0,26.0,21.0,3.0
274,D64,Outras anemias,31.0,49.0,33.0,42.0,48.0,43.0,46.0,27.0,40.0,51.0,39.0,35.0,3.0
275,D65,Coagulação intravascular disseminada [síndrome de desfibrinaçã  o  ],2.0,,1.0,1.0,,,,1.0,1.0,,,,3.0
276,D66,Deficiência hereditária do fator VIII,2.0,1.0,1.0,5.0,4.0,,2.0,2.0,5.0,3.0,2.0,4.0,3.0
277,D67,Deficiência hereditária do fator IX,2.0,,,,,2.0,,1.0,1.0,,1.0,1.0,3.0
278,D68,Outros defeitos da coagulação,11.0,17.0,18.0,12.0,11.0,16.0,8.0,7.0,15.0,21.0,19.0,13.0,3.0
279,D69,Púrpura e outras afecções hemorrágicas,62.0,61.0,79.0,78.0,67.0,67.0,60.0,66.0,76.0,69.0,58.0,56.0,3.0
280,D70,Agranulocitose,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0
281,D71,Transtornos funcionais dos neutrófilos polimorfonucleares,,,,,,,1.0,,,,1.0,,3.0
282,D72,Outros transtornos dos glóbulos brancos,3.0,8.0,1.0,8.0,4.0,2.0,5.0,7.0,3.0,4.0,3.0,4.0,3.0
283,D73,Doenças do baço,17.0,20.0,9.0,21.0,10.0,15.0,22.0,12.0,25.0,13.0,12.0,12.0,3.0
284,D74,Metemoglobinemia,,,,,,1.0,,,,,,,3.0
285,D75,Outras doenças do sangue e dos órgãos hematopoéticos,7.0,5.0,10.0,4.0,9.0,5.0,7.0,10.0,6.0,5.0,9.0,2.0,3.0
286,D80,Imunodeficiência com predominância de defeitos de anticorpos,2.0,1.0,1.0,,3.0,3.0,2.0,1.0,1.0,1.0,3.0,,3.0
287,D81,Deficiências imunitárias combinadas,,,,,,,,,,,,,3.0
288,D82,"Imunodeficiência associada com outros defeitos ""major""",,,1.0,,1.0,1.0,,,,,1.0,,3.0
289,D83,Imunodeficiência comum variável,2.0,,,1.0,1.0,2.0,,1.0,,1.0,1.0,2.0,3.0
290,D84,Outras imunodeficiências,1.0,3.0,,1.0,2.0,1.0,2.0,2.0,,2.0,,1.0,3.0
291,D86,Sarcoidose,10.0,4.0,8.0,12.0,10.0,9.0,5.0,10.0,10.0,5.0,5.0,9.0,3.0
292,E00,Síndrome de deficiência congênita de iodo,1.0,,,,,,,,,,,,4.0
293,E02,Hipotireoidismo subclínico por deficiência de iodo,1.0,2.0,1.0,1.0,5.0,,1.0,3.0,1.0,,4.0,5.0,4.0
294,E03,Outros hipotireoidismos,34.0,43.0,38.0,40.0,37.0,30.0,35.0,46.0,42.0,51.0,33.0,39.0,4.0
295,E04,Outros bócios não-tóxicos,111.0,117.0,133.0,132.0,125.0,116.0,139.0,143.0,164.0,159.0,138.0,112.0,4.0
296,E05,Tireotoxicose [hipertireoidismo],82.0,95.0,90.0,112.0,96.0,79.0,103.0,104.0,88.0,88.0,91.0,62.0,4.0
297,E06,Tireoidite,30.0,37.0,24.0,33.0,34.0,23.0,47.0,33.0,44.0,38.0,33.0,28.0,4.0
298,E07,Outros transtornos da tireóide,27.0,34.0,28.0,42.0,39.0,31.0,27.0,42.0,44.0,37.0,27.0,17.0,4.0
299,E10,Diabetes mellitus insulino-dependente,407.0,494.0,443.0,428.0,475.0,392.0,456.0,550.0,536.0,549.0,433.0,416.0,4.0
300,E11,Diabetes mellitus não-insulino-dependente,205.0,283.0,284.0,251.0,249.0,236.0,258.0,281.0,311.0,285.0,274.0,246.0,4.0
301,E12,Diabetes mellitus relacionado com a desnutrição,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,,2.0,3.0,4.0
302,E13,Outros tipos especificados de diabetes mellitus,4.0,10.0,10.0,5.0,9.0,10.0,6.0,7.0,8.0,8.0,4.0,1.0,4.0
303,E14,Diabetes mellitus não especificado,121.0,204.0,177.0,158.0,167.0,150.0,182.0,183.0,242.0,215.0,181.0,159.0,4.0
304,E15,Coma hipoglicêmico não-diabético,,2.0,1.0,,,,,1.0,,,,,4.0
305,E16,Outros transtornos da secreção pancreática interna,4.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,7.0,5.0,7.0,1.0,4.0
306,E20,Hipoparatireoidismo,2.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0
307,E21,Hiperparatireoidismo e outros transtornos da glândula paratireóid e,4.0,8.0,7.0,5.0,6.0,3.0,5.0,4.0,5.0,7.0,3.0,4.0,4.0
308,E22,Hiperfunção da hipófise,13.0,9.0,5.0,21.0,7.0,6.0,15.0,9.0,14.0,17.0,14.0,3.0,4.0
309,E23,Hipofunção e outros transtornos da hipófise,6.0,8.0,6.0,11.0,4.0,6.0,6.0,5.0,9.0,9.0,6.0,1.0,4.0
310,E24,Síndrome de Cushing,4.0,9.0,2.0,9.0,7.0,6.0,7.0,5.0,6.0,6.0,1.0,6.0,4.0
311,E25,Transtornos adrenogenitais,,,,,1.0,2.0,,1.0,1.0,,2.0,,4.0
312,E26,Hiperaldosteronismo,,,1.0,,,2.0,,3.0,2.0,4.0,3.0,1.0,4.0
313,E27,Outros transtornos da glândula supra-renal,1.0,6.0,3.0,11.0,7.0,5.0,3.0,7.0,5.0,7.0,4.0,2.0,4.0
314,E28,Disfunção ovariana,2.0,5.0,3.0,8.0,3.0,7.0,5.0,9.0,5.0,7.0,9.0,6.0,4.0
315,E29,Disfunção testicular,1.0,1.0,2.0,1.0,,,1.0,1.0,,5.0,,2.0,4.0
316,E30,Transtornos da puberdade não classificados em outra parte,,,,,,,,,,,,,4.0
317,E31,Disfunção poliglandular,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,4.0
318,E32,Doenças do timo,4.0,,,1.0,,1.0,,,,1.0,1.0,,4.0
319,E34,Outros transtornos endócrinos,3.0,5.0,1.0,5.0,3.0,3.0,3.0,3.0,7.0,4.0,2.0,3.0,4.0
320,E40,Kwashiorkor,,,,,,,,,,,,,4.0
321,E41,Marasmo nutricional,1.0,,,,,,,,1.0,,,,4.0
322,E42,Kwashiorkor marasmático,,,,,,,,1.0,,1.0,,,4.0
323,E43,Desnutrição protéico-calórica grave não especificada,5.0,3.0,8.0,5.0,6.0,7.0,4.0,5.0,5.0,7.0,7.0,3.0,4.0
324,E44,Desnutrição protéico-calórica de graus moderado e leve,5.0,8.0,9.0,1.0,2.0,1.0,7.0,5.0,7.0,6.0,4.0,6.0,4.0
325,E45,Atraso do desenvolvimento devido à desnutrição protéico-calóric a,,,1.0,,,,,,,,,,4.0
326,E46,Desnutrição protéico-calórica não especificada,1.0,1.0,,2.0,5.0,,3.0,3.0,2.0,2.0,3.0,3.0,4.0
327,E50,Deficiência de vitamina A,,,1.0,,,,,,,,,,4.0
328,E51,Deficiência de tiamina,6.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,,,4.0
329,E52,Deficiência de niacina [pelagra],,2.0,,,,1.0,,,1.0,,3.0,1.0,4.0
330,E53,Deficiência de outras vitaminas do grupo B,,1.0,,2.0,1.0,,1.0,,,1.0,1.0,1.0,4.0
331,E54,Deficiência de ácido ascórbico,,,,,,,,,,,,1.0,4.0
332,E55,Deficiência de vitamina D,,,1.0,,,1.0,,,1.0,1.0,,,4.0
333,E56,Outras deficiências vitamínicas,,,,,,,,,,,,,4.0
334,E58,Deficiência de cálcio da dieta,,,,,,,,,,,,,4.0
335,E59,Deficiência de selênio da dieta,,,,,,,,,,,,,4.0
336,E60,Deficiência de zinco da dieta,,,,,,1.0,1.0,,1.0,,2.0,,4.0
337,E61,Deficiência de outros elementos nutrientes,,1.0,,,,1.0,1.0,1.0,,,,,4.0
338,E63,Outras deficiências nutricionais,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,4.0
339,E64,Seqüelas de desnutrição e de outras deficiências nutricionais,,2.0,,,,2.0,,1.0,1.0,4.0,1.0,,4.0
340,E65,Adiposidade localizada,27.0,32.0,31.0,27.0,34.0,31.0,36.0,29.0,33.0,38.0,37.0,30.0,4.0
341,E66,Obesidade,969.0,1156.0,1091.0,1173.0,1199.0,1070.0,1183.0,1395.0,1345.0,1322.0,1263.0,1061.0,4.0
342,E67,Outras formas de hiperalimentação,,,,,1.0,,,,,1.0,,,4.0
343,E68,Seqüelas de hiperalimentação,1.0,,1.0,2.0,4.0,,1.0,3.0,1.0,,6.0,3.0,4.0
344,E70,Distúrbios do metabolismo de aminoácidos aromáticos,,,2.0,,1.0,,1.0,,,1.0,2.0,1.0,4.0
345,E72,Outros distúrbios do metabolismo de aminoácidos,,,1.0,,,,,,,,,,4.0
346,E73,Intolerância à lactose,,1.0,2.0,1.0,,,,,,,,,4.0
347,E74,Outros distúrbios do metabolismo de carboidratos,,,,,1.0,,,1.0,,,1.0,1.0,4.0
348,E76,Distúrbios do metabolismo do glicosaminoglicano,,,,,,,,,,,,,4.0
349,E77,Distúrbios do metabolismo de glicoproteínas,,,,,,,1.0,,,,,,4.0
350,E78,Distúrbios do metabolismo de lipoproteínas e outras lipidemias,1.0,8.0,3.0,2.0,3.0,2.0,4.0,7.0,6.0,3.0,3.0,3.0,4.0
351,E79,Distúrbios do metabolismo de purina e pirimidina,2.0,,1.0,,2.0,1.0,2.0,,1.0,,,,4.0
352,E80,Distúrbios do metabolismo da porfirina e da bilirrubina,1.0,4.0,3.0,5.0,4.0,1.0,2.0,2.0,5.0,5.0,4.0,3.0,4.0
353,E83,Distúrbios do metabolismo de minerais,3.0,5.0,3.0,4.0,4.0,1.0,4.0,2.0,5.0,4.0,2.0,,4.0
354,E84,Fibrose cística,3.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0
355,E85,Amiloidose,6.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,5.0,2.0,,1.0,4.0
356,E86,Depleção de volume,,,,,,2.0,,,,,,,4.0
357,E87,Outros transtornos do equilíbrio hidroeletrolítico e ácido-básico,4.0,5.0,3.0,,5.0,4.0,3.0,1.0,,4.0,,3.0,4.0
358,E88,Outros distúrbios metabólicos,114.0,117.0,143.0,150.0,121.0,110.0,148.0,182.0,179.0,196.0,118.0,121.0,4.0
359,F00*,Demência na doença de Alzheimer (G30.-†),8.0,4.0,11.0,11.0,5.0,6.0,12.0,9.0,10.0,13.0,11.0,7.0,5.0
360,F01,Demência vascular,5.0,10.0,8.0,4.0,6.0,2.0,2.0,8.0,8.0,5.0,9.0,8.0,5.0
361,F02*,Demência em outras doenças classificadas em outra parte,6.0,11.0,7.0,8.0,7.0,4.0,5.0,10.0,7.0,5.0,8.0,7.0,5.0
362,F03,Demência não especificada,18.0,13.0,23.0,16.0,17.0,23.0,23.0,23.0,18.0,18.0,15.0,16.0,5.0
363,F09,Transtorno mental orgânico ou sintomático não especificado,7.0,7.0,9.0,12.0,15.0,7.0,14.0,9.0,13.0,6.0,10.0,8.0,5.0
364,F10,Transtornos mentais e comportamentais devidos ao uso de álcoo  l,978.0,1183.0,1117.0,1163.0,1155.0,1058.0,1242.0,1328.0,1393.0,1296.0,1095.0,1011.0,5.0
365,F11,Transtornos mentais e comportamentais devidos ao uso de opiác  e  o  s,10.0,10.0,12.0,15.0,9.0,7.0,6.0,2.0,4.0,11.0,12.0,8.0,5.0
366,F14,Transtornos mentais e comportamentais devidos ao uso da coca í n  a,549.0,685.0,594.0,583.0,617.0,525.0,615.0,717.0,650.0,585.0,485.0,417.0,5.0
367,F16,Transtornos mentais e comportamentais devidos ao uso de aluci n  ó  g  e  n o,,11.0,11.0,12.0,8.0,11.0,3.0,6.0,10.0,12.0,7.0,14.0,5.0
368,F17,Transtornos mentais e comportamentais devidos ao uso de fumo,1.0,4.0,2.0,7.0,,2.0,3.0,2.0,1.0,2.0,1.0,4.0,5.0
369,F20,Esquizofrenia,581.0,674.0,631.0,646.0,715.0,562.0,668.0,712.0,749.0,697.0,639.0,562.0,5.0
370,F21,Transtorno esquizotípico,33.0,23.0,27.0,34.0,27.0,20.0,32.0,30.0,42.0,23.0,23.0,13.0,5.0
371,F22,Transtornos delirantes persistentes,48.0,57.0,52.0,44.0,55.0,52.0,65.0,55.0,54.0,57.0,50.0,51.0,5.0
372,F23,Transtornos psicóticos agudos e transitórios,146.0,199.0,167.0,164.0,192.0,173.0,192.0,225.0,242.0,228.0,177.0,154.0,5.0
373,F24,Transtorno delirante induzido,,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,,5.0
374,F25,Transtornos esquizoafetivos,137.0,176.0,153.0,144.0,163.0,148.0,157.0,181.0,172.0,175.0,145.0,147.0,5.0
375,F28,Outros transtornos psicóticos não-orgânicos,27.0,8.0,14.0,15.0,13.0,20.0,15.0,17.0,25.0,19.0,16.0,14.0,5.0
376,F29,Psicose não-orgânica não especificada,287.0,330.0,318.0,320.0,321.0,298.0,322.0,379.0,366.0,406.0,297.0,306.0,5.0
377,F30,Episódio maníaco,19.0,22.0,22.0,24.0,23.0,14.0,22.0,21.0,18.0,25.0,14.0,24.0,5.0
378,F31,Transtorno afetivo bipolar,1245.0,1490.0,1444.0,1502.0,1587.0,1398.0,1487.0,1620.0,1812.0,1654.0,1430.0,1231.0,5.0
379,F32,Episódios depressivos,3739.0,4478.0,4422.0,4749.0,4859.0,4226.0,4745.0,4964.0,5537.0,5380.0,4789.0,4043.0,5.0
380,F33,Transtorno depressivo recorrente,1449.0,1757.0,1806.0,1952.0,2042.0,1839.0,1913.0,2149.0,2258.0,2208.0,1926.0,1650.0,5.0
381,F34,Transtornos de humor [afetivos] persistentes,56.0,86.0,71.0,97.0,90.0,58.0,78.0,79.0,83.0,74.0,73.0,73.0,5.0
382,F38,Outros transtornos do humor [afetivos],11.0,10.0,14.0,19.0,13.0,13.0,14.0,14.0,12.0,19.0,14.0,10.0,5.0
383,F39,Transtorno do humor [afetivo] não especificado,37.0,49.0,48.0,52.0,52.0,51.0,44.0,41.0,29.0,55.0,40.0,39.0,5.0
384,F40,Transtornos fóbico-ansiosos,156.0,187.0,191.0,192.0,174.0,176.0,183.0,198.0,197.0,185.0,182.0,137.0,5.0
385,F41,Outros transtornos ansiosos,2023.0,2418.0,2294.0,2566.0,2481.0,2240.0,2474.0,2591.0,3003.0,2880.0,2537.0,2121.0,5.0
386,F42,Transtorno obsessivo-compulsivo,67.0,95.0,64.0,68.0,95.0,78.0,75.0,80.0,89.0,88.0,84.0,59.0,5.0
387,F43,"Reações ao ""stress"" grave e transtornos de adaptação",622.0,747.0,707.0,776.0,757.0,669.0,704.0,807.0,850.0,863.0,724.0,630.0,5.0
388,F44,Transtornos dissociativos [de conversão],61.0,92.0,69.0,89.0,83.0,54.0,94.0,82.0,91.0,86.0,88.0,74.0,5.0
389,F45,Transtornos somatoformes,32.0,48.0,42.0,39.0,47.0,36.0,43.0,55.0,42.0,46.0,52.0,40.0,5.0
390,F48,Outros transtornos neuróticos,16.0,25.0,14.0,23.0,18.0,21.0,23.0,20.0,22.0,28.0,21.0,16.0,5.0
391,F50,Transtornos da alimentação,9.0,12.0,16.0,10.0,12.0,9.0,9.0,9.0,11.0,6.0,6.0,11.0,5.0
392,F51,Transtornos não-orgânicos do sono devidos a fatores emocionais,3.0,8.0,8.0,6.0,10.0,6.0,15.0,7.0,10.0,10.0,7.0,4.0,5.0
393,F52,"Disfunção sexual, não causada por transtorno ou doença orgânic  a",2.0,1.0,5.0,1.0,2.0,4.0,1.0,,,2.0,,,5.0
394,F55,Abuso de substâncias que não produzem dependência,,,,,,,,,,,,,5.0
395,F60,Transtornos específicos da personalidade,102.0,141.0,108.0,157.0,173.0,127.0,121.0,134.0,172.0,138.0,105.0,118.0,5.0
396,F63,Transtornos dos hábitos e dos impulsos,7.0,8.0,6.0,6.0,6.0,10.0,8.0,1.0,3.0,5.0,5.0,6.0,5.0
397,F64,Transtornos da identidade sexual,1.0,3.0,,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,,5.0
398,F65,Transtornos da preferência sexual,,,,,,,,,,,,,5.0
399,F68,Outros transtornos da personalidade e do comportamento do adu  l t o,6.0,9.0,,5.0,5.0,3.0,3.0,3.0,5.0,2.0,1.0,7.0,5.0
400,F70,Retardo mental leve,14.0,21.0,13.0,19.0,13.0,17.0,14.0,16.0,16.0,24.0,11.0,16.0,5.0
401,F71,Retardo mental moderado,8.0,16.0,15.0,5.0,5.0,12.0,15.0,17.0,14.0,13.0,11.0,17.0,5.0
402,F72,Retardo mental grave,1.0,6.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,,7.0,2.0,5.0
403,F73,Retardo mental profundo,,1.0,,,1.0,,,1.0,2.0,,,1.0,5.0
404,F78,Outro retardo mental,,,,1.0,1.0,,,,1.0,,,,5.0
405,F79,Retardo mental não especificado,2.0,4.0,1.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,5.0
406,F80,Transtornos específicos do desenvolvimento da fala e da linguag  e m,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,5.0
407,F81,Transtornos específicos do desenvolvimento das habilidades esc  o  la  r  e,,,,,,,,1.0,1.0,,,,5.0
408,F82,Transtorno específico do desenvolvimento motor,,1.0,1.0,,,,,,,,1.0,,5.0
409,F83,Transtornos específicos misto do desenvolvimento,,,,,,,,,,,,,5.0
410,F84,Transtornos globais do desenvolvimento,1.0,,,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,,5.0
411,F88,Outros transtornos do desenvolvimento psicológico,,,,,,,,1.0,,,,,5.0
412,F89,Transtorno do desenvolvimento psicológico não especificado,,1.0,1.0,,,,,,,1.0,,,5.0
413,F90,Transtornos hipercinéticos,4.0,1.0,1.0,2.0,3.0,,6.0,2.0,2.0,3.0,,,5.0
414,F91,Distúrbios de conduta,5.0,4.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,6.0,3.0,1.0,5.0
415,F92,Transtornos mistos de conduta e das emoções,5.0,7.0,2.0,7.0,3.0,,5.0,6.0,2.0,6.0,4.0,3.0,5.0
416,F93,Transtornos emocionais com início especificamente na infância,,,,,,,,,2.0,1.0,1.0,,5.0
417,F95,Tiques,1.0,1.0,,3.0,,3.0,3.0,3.0,,2.0,4.0,1.0,5.0
418,F99,Transtorno mental não especificado,11.0,12.0,12.0,10.0,13.0,21.0,16.0,17.0,19.0,18.0,11.0,14.0,5.0
419,G00,Meningite bacteriana não classificada em outra parte,13.0,24.0,20.0,15.0,20.0,27.0,22.0,30.0,32.0,35.0,21.0,16.0,6.0
420,G01*,Meningite em doenças bacterianas classificadas em outra parte,,,,1.0,,1.0,2.0,1.0,2.0,2.0,,,6.0
421,G03,Meningite devida a outras causas e a causas não especificadas,7.0,11.0,13.0,10.0,5.0,11.0,8.0,9.0,12.0,13.0,5.0,10.0,6.0
422,G04,"Encefalite, mielite e encefalomielite",21.0,11.0,18.0,19.0,11.0,15.0,19.0,14.0,11.0,16.0,8.0,10.0,6.0
423,G06,Abscesso e granuloma intracranianos e intra-raquidianos,8.0,13.0,7.0,5.0,6.0,9.0,7.0,15.0,6.0,11.0,11.0,8.0,6.0
424,G08,Flebite e tromboflebite intracranianas e intra-raquidianas,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,4.0,1.0,,2.0,6.0
425,G09,Seqüelas de doenças inflamatórias do sistema nervoso central,,3.0,1.0,2.0,,4.0,3.0,9.0,2.0,5.0,1.0,3.0,6.0
426,G10,Doença de Huntington,5.0,9.0,7.0,1.0,4.0,4.0,10.0,7.0,9.0,7.0,1.0,5.0,6.0
427,G11,Ataxia hereditária,19.0,24.0,25.0,26.0,29.0,19.0,28.0,27.0,31.0,26.0,22.0,18.0,6.0
428,G12,Atrofia muscular espinal e síndromes correlatas,21.0,23.0,33.0,37.0,22.0,26.0,27.0,28.0,28.0,31.0,27.0,24.0,6.0
429,G20,Doença de Parkinson,90.0,114.0,103.0,117.0,132.0,124.0,119.0,138.0,120.0,128.0,128.0,102.0,6.0
430,G21,Parkinsonismo secundário,7.0,12.0,8.0,15.0,9.0,10.0,9.0,11.0,5.0,5.0,6.0,6.0,6.0
431,G22*,Parkinsonismo em doenças classificadas em outra parte,3.0,5.0,6.0,5.0,7.0,6.0,8.0,6.0,8.0,4.0,4.0,1.0,6.0
432,G23,Outras doenças degenerativas dos gânglios da base,,2.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,,6.0
