,CID10,DESC,JANEIRO,FEVEREIRO,MARÇO,ABRIL,MAIO,JUNHO,JULHO,AGOSTO,SETEMBRO,OUTUBRO,NOVEMBRO,DEZEMBRO,NUMCAP
345,E76,Distúrbios do metabolismo do glicosaminoglicano,,,,,,,,,,,,,4.0
346,E77,Distúrbios do metabolismo de glicoproteínas,,,,,,,,,,,,,4.0
347,E78,Distúrbios do metabolismo de lipoproteínas e outras lipidemias,,,,,,,,,,,,,4.0
348,E79,Distúrbios do metabolismo de purina e pirimidina,,,,,,,,,,,,,4.0
349,E80,Distúrbios do metabolismo da porfirina e da bilirrubina,,,,,,,,,,,,,4.0
350,E83,Distúrbios do metabolismo de minerais,,,,,,,,,,,,,4.0
351,E84,Fibrose cística,,,,,,,,,,,,,4.0
352,E85,Amiloidose,,,,,,,,,,,,,4.0
353,E86,Depleção de volume,,,,,,,,,,,,,4.0
354,E87,Outros transtornos do equilíbrio hidroeletrolítico e ácido-básico,,,,,,,,,,,,,4.0
355,E88,Outros distúrbios metabólicos,,,,,,,,,,1.0,,,4.0
356,F00*,Demência na doença de Alzheimer (G30.-†),,,,,,,,,,,,,5.0
357,F01,Demência vascular,,,,,,,,,,,,,5.0
358,F02*,Demência em outras doenças classificadas em outra parte,,,,,,,,,,,,,5.0
359,F03,Demência não especificada,,,,,,,,,,,,,5.0
360,F09,Transtorno mental orgânico ou sintomático não especificado,,,1.0,1.0,2.0,1.0,,,,,1.0,,5.0
361,F10,Transtornos mentais e comportamentais devidos ao uso de álcoo  l,14.0,23.0,21.0,16.0,20.0,14.0,28.0,24.0,19.0,14.0,16.0,14.0,5.0
362,F11,Transtornos mentais e comportamentais devidos ao uso de opiác  e  o  s,,,,,,,,,,,,,5.0
363,F14,Transtornos mentais e comportamentais devidos ao uso da coca í n  a,5.0,6.0,5.0,7.0,6.0,2.0,8.0,5.0,3.0,6.0,4.0,5.0,5.0
364,F17,Transtornos mentais e comportamentais devidos ao uso de fumo,,,,,,,,,,,,,5.0
365,F20,Esquizofrenia,3.0,3.0,2.0,4.0,4.0,1.0,4.0,7.0,4.0,4.0,3.0,1.0,5.0
366,F21,Transtorno esquizotípico,,,,,1.0,1.0,,,1.0,,1.0,,5.0
367,F22,Transtornos delirantes persistentes,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,,,5.0
368,F23,Transtornos psicóticos agudos e transitórios,5.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,8.0,6.0,5.0,2.0,5.0
369,F24,Transtorno delirante induzido,,,,,,,,,,,,,5.0
370,F25,Transtornos esquizoafetivos,,2.0,3.0,1.0,2.0,1.0,,4.0,3.0,4.0,2.0,,5.0
371,F28,Outros transtornos psicóticos não-orgânicos,,,,,,,,,,,,,5.0
372,F29,Psicose não-orgânica não especificada,4.0,4.0,3.0,5.0,3.0,4.0,9.0,9.0,9.0,8.0,5.0,4.0,5.0
373,F30,Episódio maníaco,,3.0,2.0,1.0,,,1.0,1.0,,2.0,,,5.0
374,F31,Transtorno afetivo bipolar,39.0,35.0,37.0,39.0,48.0,36.0,43.0,39.0,52.0,38.0,27.0,35.0,5.0
375,F32,Episódios depressivos,223.0,274.0,273.0,298.0,299.0,242.0,291.0,314.0,336.0,316.0,260.0,211.0,5.0
376,F33,Transtorno depressivo recorrente,67.0,77.0,84.0,85.0,86.0,69.0,85.0,106.0,89.0,101.0,93.0,78.0,5.0
377,F34,Transtornos de humor [afetivos] persistentes,2.0,4.0,1.0,6.0,2.0,2.0,4.0,1.0,5.0,5.0,5.0,4.0,5.0
378,F38,Outros transtornos do humor [afetivos],1.0,,,1.0,,,2.0,2.0,1.0,1.0,,,5.0
379,F39,Transtorno do humor [afetivo] não especificado,,1.0,3.0,,4.0,,1.0,1.0,1.0,,1.0,1.0,5.0
380,F40,Transtornos fóbico-ansiosos,11.0,7.0,14.0,17.0,16.0,17.0,17.0,10.0,13.0,11.0,12.0,6.0,5.0
381,F41,Outros transtornos ansiosos,185.0,186.0,162.0,207.0,216.0,192.0,214.0,201.0,225.0,220.0,202.0,162.0,5.0
382,F42,Transtorno obsessivo-compulsivo,1.0,5.0,1.0,8.0,4.0,4.0,6.0,4.0,5.0,,5.0,2.0,5.0
383,F43,"Reações ao ""stress"" grave e transtornos de adaptação",279.0,307.0,261.0,295.0,308.0,313.0,351.0,312.0,313.0,305.0,283.0,251.0,5.0
384,F44,Transtornos dissociativos [de conversão],4.0,1.0,3.0,1.0,5.0,1.0,4.0,,,3.0,4.0,,5.0
385,F45,Transtornos somatoformes,1.0,5.0,,2.0,4.0,2.0,,4.0,4.0,3.0,,4.0,5.0
386,F48,Outros transtornos neuróticos,1.0,,2.0,,1.0,,2.0,1.0,3.0,,2.0,1.0,5.0
387,F50,Transtornos da alimentação,,,,,,,1.0,,,,,,5.0
388,F51,Transtornos não-orgânicos do sono devidos a fatores emocionai s,,1.0,,,,,,,1.0,2.0,2.0,1.0,5.0
389,F52,"Disfunção sexual, não causada por transtorno ou doença orgânic  a",,,,,,,,,,,,,5.0
390,F55,Abuso de substâncias que não produzem dependência,,,,,,,,,,,,,5.0
391,F60,Transtornos específicos da personalidade,1.0,,2.0,1.0,,,,1.0,,1.0,1.0,2.0,5.0
392,F63,Transtornos dos hábitos e dos impulsos,,,,,,,,,,1.0,,,5.0
393,F64,Transtornos da identidade sexual,,,,,,,,,,,,,5.0
394,F65,Transtornos da preferência sexual,,,,,,,,,,,,,5.0
395,F68,Outros transtornos da personalidade e do comportamento do adu  l t o,,,,,,,,,,,,,5.0
396,F70,Retardo mental leve,,,,,,,,,,,,,5.0
397,F71,Retardo mental moderado,,,,,,,,,,,,,5.0
398,F72,Retardo mental grave,,,1.0,,,,,,,,,,5.0
399,F73,Retardo mental profundo,,,,,,,,,,,,,5.0
400,F78,Outro retardo mental,,,,,,,,,,,,,5.0
401,F79,Retardo mental não especificado,,,,,,,,,,,,,5.0
402,F80,Transtornos específicos do desenvolvimento da fala e da linguag  e m,,,,,,,,,,,,,5.0
403,F81,Transtornos específicos do desenvolvimento das habilidades esc  o  la  r  e,,,,,,,,,,,,,5.0
404,F82,Transtorno específico do desenvolvimento motor,,,,,,,,,,,,,5.0
405,F83,Transtornos específicos misto do desenvolvimento,,,,,,,,,,,,,5.0
406,F84,Transtornos globais do desenvolvimento,,,,,,,,,,,,,5.0
407,F88,Outros transtornos do desenvolvimento psicológico,,,,,,,,,,,,,5.0
408,F89,Transtorno do desenvolvimento psicológico não especificado,,,,,,,,,,,,,5.0
409,F90,Transtornos hipercinéticos,,,,,,,,,,,,,5.0
410,F91,Distúrbios de conduta,,,,,,,,,,,,,5.0
411,F92,Transtornos mistos de conduta e das emoções,,,,,,,,,,,,,5.0
412,F93,Transtornos emocionais com início especificamente na infância,,,,,,,,,,,,,5.0
413,F95,Tiques,,,,,,,,,,,,,5.0
414,F99,Transtorno mental não especificado,,,1.0,,,,,1.0,,,,1.0,5.0
415,G00,Meningite bacteriana não classificada em outra parte,,,,,,1.0,,,,,,,6.0
416,G01*,Meningite em doenças bacterianas classificadas em outra parte,,,,,,,,,,,,,6.0
417,G03,Meningite devida a outras causas e a causas não especificadas,,,,,,,,1.0,,,,,6.0
418,G04,"Encefalite, mielite e encefalomielite",,,,,,,,,,,,,6.0
419,G06,Abscesso e granuloma intracranianos e intra-raquidianos,,,,,,,,,,,1.0,,6.0
420,G08,Flebite e tromboflebite intracranianas e intra-raquidianas,,,,,,,,,,,,,6.0
421,G09,Seqüelas de doenças inflamatórias do sistema nervoso central,,,1.0,1.0,,,,,,,,,6.0
422,G10,Doença de Huntington,,,,,,,,,,,,,6.0
423,G11,Ataxia hereditária,,,,,,,,1.0,,,,,6.0
424,G12,Atrofia muscular espinal e síndromes correlatas,,,,,,,1.0,,,,,,6.0
425,G20,Doença de Parkinson,,,,1.0,,,,,,,,,6.0
426,G21,Parkinsonismo secundário,,,,,,,,1.0,,,,,6.0
427,G22*,Parkinsonismo em doenças classificadas em outra parte,,,,,,,,,,,,,6.0
428,G23,Outras doenças degenerativas dos gânglios da base,,,,,,,,,,,,,6.0
429,G24,Distonia,,,1.0,,1.0,,,,,,1.0,,6.0
430,G25,Outras doenças extrapiramidais e transtornos dos movimentos,,,,,1.0,,1.0,1.0,,,,,6.0
431,G30,Doença de Alzheimer,,,,,,,,,,,,,6.0
432,G35,Esclerose múltipla,,,,,1.0,,,,,1.0,,,6.0
433,G36,Outras desmielinizações disseminadas agudas,,,,,,,,,,,,1.0,6.0
434,G37,Outras doenças desmielinizantes do sistema nervoso central,1.0,,,,,,,,,,,,6.0
435,G40,Epilepsia,6.0,7.0,5.0,6.0,6.0,3.0,7.0,4.0,7.0,3.0,4.0,3.0,6.0
436,G41,Estado de mal epiléptico,,,,,,,,,,,,,6.0
437,G43,Enxaqueca,,2.0,2.0,,,,1.0,1.0,,1.0,,,6.0
438,G44,Outras síndromes de algias cefálicas,2.0,,1.0,1.0,2.0,2.0,,1.0,1.0,3.0,,,6.0
439,G47,Distúrbios do sono,,1.0,1.0,1.0,,,,1.0,2.0,,,1.0,6.0
440,G50,Transtornos do nervo trigêmeo,,,,,1.0,,,,,,,,6.0
441,G51,Transtornos do nervo facial,,6.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,,1.0,2.0,6.0
442,G52,Transtornos de outros nervos cranianos,,,,1.0,,1.0,,,,,,,6.0
443,G54,Transtornos das raízes e dos plexos nervosos,10.0,7.0,12.0,4.0,7.0,5.0,11.0,11.0,17.0,8.0,6.0,5.0,6.0
444,G56,Mononeuropatias dos membros superiores,409.0,442.0,437.0,425.0,433.0,387.0,473.0,486.0,516.0,522.0,476.0,360.0,6.0
445,G57,Mononeuropatias dos membros inferiores,7.0,11.0,11.0,7.0,2.0,3.0,4.0,7.0,6.0,3.0,6.0,5.0,6.0
446,G58,Outras mononeuropatias,,,,2.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,,6.0
447,G59*,Mononeuropatias em doenças classificadas em outra parte,,,,,,,2.0,,,,,,6.0
448,G60,Neuropatia hereditária e idiopática,,1.0,,1.0,,,,,,,,,6.0
449,G61,Polineuropatia inflamatória,,,,,,,,,1.0,,,,6.0
450,G62,Outras polineuropatias,,,,,3.0,,1.0,2.0,1.0,3.0,1.0,,6.0
451,G63*,Polineuropatia em doenças classificadas em outra parte,,,,1.0,,,,,,1.0,,,6.0
452,G64,Outros transtornos do sistema nervoso periférico,,,1.0,1.0,,,,,,,,,6.0
453,G70,Miastenia gravis e outros transtornos neuromusculares,,,,,1.0,,,,,,,1.0,6.0
454,G71,Transtornos primários dos músculos,,,,1.0,,,,,1.0,,,,6.0
455,G72,Outras miopatias,,,1.0,,,,,,1.0,,2.0,,6.0
456,G80,Paralisia cerebral infantil,,,,,,,1.0,,,,,,6.0
457,G81,Hemiplegia,,,,1.0,,,2.0,,,1.0,,3.0,6.0
458,G82,Paraplegia e tetraplegia,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,1.0,8.0,3.0,6.0
459,G83,Outras síndromes paralíticas,1.0,,1.0,,1.0,3.0,,,,3.0,1.0,1.0,6.0
460,G90,Transtornos do sistema nervoso autônomo,,,1.0,,,,,,2.0,,1.0,1.0,6.0
461,G91,Hidrocefalia,,1.0,,,1.0,,,,,,,,6.0
462,G92,Encefalopatia tóxica,,,,,,,,,,,,,6.0
463,G93,Outros transtornos do encéfalo,,,,1.0,1.0,1.0,,,2.0,,1.0,,6.0
464,G94*,Outros transtornos do encéfalo em doenças classificadas em out r  a    p a  r  t,,,,,,,,,,,,,6.0
465,G95,Outras doenças da medula espinal,1.0,,,,,,,3.0,1.0,,,,6.0
466,G96,Outros transtornos do sistema nervoso central,,,,,,,,,,,,,6.0
467,H00,Hordéolo e calázio,,,,1.0,,,,,,,,,7.0
468,H01,Outras inflamações da pálpebra,,,,1.0,,,1.0,,,,,1.0,7.0
469,H02,Outros transtornos da pálpebra,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,7.0
470,H03*,Transtornos da pálpebra em doenças classificadas em outras pa r t e  s,,,,,,,,,1.0,,,,7.0
471,H04,Transtornos do aparelho lacrimal,,,,,,,,1.0,,,,,7.0
472,H05,Transtornos da órbita,2.0,1.0,3.0,1.0,1.0,4.0,5.0,,1.0,3.0,,,7.0
473,H10,Conjuntivite,6.0,11.0,8.0,8.0,15.0,5.0,7.0,9.0,7.0,1.0,4.0,5.0,7.0
474,H11,Outros transtornos da conjuntiva,1.0,3.0,2.0,1.0,,,4.0,2.0,2.0,3.0,,3.0,7.0
475,H13*,Transtornos da conjuntiva em doenças classificadas em outra pa  r t e,,,1.0,,,,,1.0,1.0,2.0,1.0,,7.0
476,H15,Transtornos da esclerótica,,1.0,,,,,1.0,,,,,1.0,7.0
477,H16,Ceratite,21.0,24.0,15.0,18.0,14.0,13.0,17.0,24.0,28.0,14.0,18.0,17.0,7.0
478,H17,Cicatrizes e opacidades da córnea,2.0,3.0,1.0,4.0,3.0,1.0,5.0,1.0,,4.0,1.0,1.0,7.0
479,H18,Outros transtornos da córnea,5.0,2.0,3.0,3.0,6.0,3.0,6.0,4.0,7.0,7.0,1.0,6.0,7.0
480,H20,Iridociclite,2.0,,4.0,1.0,2.0,3.0,1.0,2.0,2.0,,2.0,2.0,7.0
481,H21,Outros transtornos da íris e do corpo ciliar,1.0,,,,1.0,,1.0,,,,,,7.0
482,H25,Catarata senil,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,7.0
483,H26,Outras cataratas,5.0,6.0,4.0,7.0,3.0,2.0,2.0,4.0,6.0,8.0,9.0,8.0,7.0
484,H27,Outros transtornos do cristalino,,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,,,2.0,7.0
485,H30,Inflamação coriorretiniana,2.0,,,3.0,1.0,,2.0,,1.0,2.0,1.0,2.0,7.0
486,H31,Outros transtornos da coróide,,1.0,,,1.0,,,,,,,,7.0
487,H32*,Transtornos coriorretinianos em doenças classificadas em outra  p  a  r t e,,,2.0,1.0,,,,1.0,,,1.0,2.0,7.0
488,H33,Descolamentos e defeitos da retina,11.0,6.0,8.0,12.0,8.0,15.0,6.0,7.0,13.0,11.0,12.0,4.0,7.0
489,H34,Oclusões vasculares da retina,,,,,,,1.0,,1.0,,,,7.0
490,H35,Outros transtornos da retina,4.0,1.0,1.0,3.0,1.0,1.0,3.0,,2.0,1.0,1.0,3.0,7.0
491,H36*,Transtornos da retina em doenças classicadas em outra parte,,2.0,2.0,,,,1.0,,,1.0,,,7.0
492,H40,Glaucoma,1.0,2.0,2.0,1.0,2.0,1.0,,4.0,,2.0,3.0,2.0,7.0
493,H42*,Glaucoma em doenças classificadas em outra parte,,,,,,,,,,,,,7.0
494,H43,Transtornos do humor vítreo,1.0,1.0,3.0,2.0,,1.0,1.0,2.0,,2.0,,,7.0
495,H44,Transtornos do globo ocular,3.0,6.0,2.0,5.0,4.0,4.0,7.0,6.0,5.0,,1.0,2.0,7.0
496,H46,Neurite óptica,,2.0,2.0,,,,,,,,,,7.0
497,H47,Outros transtornos do nervo óptico e das vias ópticas,,,,,,,,,,,2.0,1.0,7.0
498,H49,Estrabismo paralítico,,1.0,,,1.0,,1.0,,,2.0,,,7.0
499,H50,Outros estrabismos,,,,,,,,,,,,,7.0
500,H51,Outros transtornos do movimento binocular,,,,,,,,,,,,,7.0
501,H52,Transtornos da refração e da acomodação,,2.0,,,,,,,,,,,7.0
502,H53,Distúrbios visuais,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,2.0,1.0,7.0
503,H54,Cegueira e visão subnormal,21.0,22.0,21.0,20.0,20.0,17.0,16.0,17.0,20.0,18.0,12.0,14.0,7.0
504,H55,Nistagmo e outros movimentos irregulares do olho,,,,,,,,,,,,,7.0
505,H57,Outros transtornos do olho e anexos,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,7.0
506,H60,Otite externa,,1.0,,,,,1.0,1.0,,,,,8.0
507,H61,Outros transtornos do ouvido externo,,1.0,,,1.0,,,,1.0,,,,8.0
508,H65,Otite média não-supurativa,,1.0,,,,1.0,,,,,,,8.0
509,H66,Otite média supurativa e as não especificadas,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,8.0
510,H67*,Otite média em doenças classificadas em outra parte,,,,,1.0,,,,,,,,8.0
511,H68,Salpingite e obstrução da trompa de Eustáquio,,,,,,,,,,,,,8.0
512,H69,Outros transtornos da trompa de Eustáquio,,,,,,,,,,,,,8.0
513,H70,Mastoidite e afecções correlatas,,,,,,,,1.0,,,,1.0,8.0
514,H71,Colesteatoma do ouvido médio,,,,,,,,,,,1.0,,8.0
515,H72,Perfuração da membrana do tímpano,,3.0,1.0,3.0,,,2.0,1.0,1.0,1.0,2.0,,8.0
516,H73,Outros transtornos da membrana do tímpano,,,,,,,,,,,,,8.0
517,H74,Outros transtornos do ouvido médio e da mastóide,,1.0,,,,,1.0,,,,,,8.0
518,H80,Otosclerose,,,,,,1.0,,,,,,,8.0
519,H81,Transtornos da função vestibular,1.0,2.0,1.0,,1.0,1.0,2.0,,3.0,1.0,,,8.0
520,H82*,Síndromes vertiginosas em doenças classificadas em outra parte,,,,1.0,1.0,,,,,,,,8.0
521,H83,Outros transtornos do ouvido interno,,2.0,3.0,5.0,2.0,,1.0,3.0,2.0,4.0,2.0,2.0,8.0
522,H90,Perda de audição por transtorno de condução e/ou neuro-sensor i a  l,6.0,1.0,8.0,6.0,4.0,8.0,6.0,2.0,6.0,4.0,2.0,1.0,8.0
523,H91,Outras perdas de audição,2.0,,,,1.0,,,,1.0,,,,8.0
524,H92,Otalgia e secreção auditiva,1.0,1.0,2.0,1.0,1.0,,,,1.0,,2.0,,8.0
525,H93,Outros transtornos do ouvido não classificados em outra parte,,,,,,,,,,,,,8.0
526,H94*,Outros transtornos do ouvido em doenças classificadas em outra    p  a  r t,,,,,,,,,,,,,8.0
527,I00,Febre reumática sem menção de comprometimento do coração,,,,,,,,,,,,,9.0
528,I01,Febre reumática com comprometimento do coração,,,,,,,,,,,,,9.0
529,I02,Coréia reumática,,,,,,,,,,,,,9.0
530,I05,Doenças reumáticas da valva mitral,,,,,,,,,,,,,9.0
531,I06,Doenças reumáticas da valva aórtica,,1.0,,,,,,,,,,,9.0
532,I07,Doenças reumáticas da valva tricúspide,,,,,,,,,,,,,9.0
533,I08,Doenças de múltiplas valvas,,,,,,,,,,,,,9.0
534,I09,Outras doenças reumáticas do coração,,,,,,,,,,,,,9.0
535,I10,Hipertensão essencial (primária),20.0,19.0,18.0,18.0,29.0,13.0,19.0,24.0,22.0,13.0,9.0,11.0,9.0
536,I11,Doença cardíaca hipertensiva,,,,1.0,1.0,,,,,,1.0,,9.0
537,I12,Doença renal hipertensiva,,1.0,,,,,,,,,,,9.0
538,I13,Doença cardíaca e renal hipertensiva,,,,,,,,,,,,,9.0
539,I15,Hipertensão secundária,,,,1.0,,,,,,1.0,,,9.0
540,I20,Angina pectoris,2.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0,7.0,1.0,2.0,4.0,9.0
541,I21,Infarto agudo do miocárdio,16.0,16.0,10.0,9.0,11.0,19.0,19.0,16.0,20.0,11.0,16.0,12.0,9.0
542,I22,Infarto do miocárdio recorrente,,,,,,,,,,,,,9.0
543,I24,Outras doenças isquêmicas agudas do coração,,,,,,,,1.0,1.0,1.0,,1.0,9.0
544,I25,Doença isquêmica crônica do coração,6.0,4.0,1.0,2.0,3.0,1.0,2.0,,1.0,1.0,1.0,3.0,9.0
545,I26,Embolia pulmonar,,,,,,,1.0,1.0,,,,,9.0
546,I27,Outras formas de doença cardíaca pulmonar,,,1.0,,1.0,,,1.0,,,,,9.0
547,I28,Outras doenças dos vasos pulmonares,,,,,,,,,,,,,9.0
548,I30,Pericardite aguda,,,,,,,1.0,1.0,,1.0,,,9.0
549,I31,Outras doenças do pericárdio,,,,,,,,,,,,,9.0
550,I32*,Pericardite em doenças classificadas em outra parte,,,1.0,,,,,,,,,,9.0
551,I33,Endocardite aguda e subaguda,,1.0,,,,1.0,,,,,1.0,,9.0
552,I34,Transtornos não-reumáticos da valva mitral,,2.0,1.0,,,,,1.0,,,,,9.0
553,I35,Transtornos não-reumáticos da valva aórtica,1.0,,1.0,,,,1.0,1.0,,,,,9.0
554,I36,Transtornos não-reumáticos da valva tricúspide,,,,,,,,,,1.0,,,9.0
555,I37,Transtornos da valva pulmonar,,,,,,,,,,,,,9.0
556,I38,Endocardite de valva não especificada,,,,,,,,,,,,,9.0
557,I40,Miocardite aguda,,,,,,1.0,,,,,,,9.0
558,I41*,Miocardite em doenças classificadas em outra parte,,,,,,,,,,,,,9.0
559,I42,Cardiomiopatias,,3.0,,4.0,,3.0,,3.0,,2.0,,,9.0
560,I43*,Cardiomiopatia em doenças classificadas em outra parte,,,1.0,,,,,,,,,,9.0
561,I44,Bloqueio atrioventricular e do ramo esquerdo,,,,1.0,1.0,1.0,,1.0,,,,,9.0
562,I45,Outros transtornos de condução,,1.0,,,,,,,,,,,9.0
563,I46,Parada cardíaca,1.0,1.0,,2.0,,,1.0,,,,,,9.0
564,I47,Taquicardia paroxística,2.0,,,,2.0,,,,1.0,,,3.0,9.0
565,I48,Flutter e fibrilação atrial,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,9.0
566,I49,Outras arritmias cardíacas,3.0,6.0,3.0,7.0,9.0,4.0,6.0,4.0,6.0,4.0,1.0,,9.0
567,I50,Insuficiência cardíaca,3.0,4.0,7.0,3.0,5.0,3.0,9.0,5.0,3.0,9.0,4.0,4.0,9.0
568,I51,Complicações de cardiopatias e doenças cardíacas mal definidas,,1.0,,2.0,,1.0,,1.0,,1.0,3.0,,9.0
569,I52*,Outras afecções cardíacas em doenças classificadas em outra p a  r t e,,,,,,,,,,,,,9.0
570,I60,Hemorragia subaracnóide,6.0,1.0,1.0,1.0,3.0,,2.0,,,1.0,4.0,2.0,9.0
571,I61,Hemorragia intracerebral,1.0,4.0,1.0,3.0,4.0,4.0,1.0,6.0,3.0,,2.0,1.0,9.0
572,I62,Outras hemorragias intracranianas não-traumáticas,,,,,,,,,,1.0,,,9.0
573,I63,Infarto cerebral,1.0,2.0,4.0,2.0,1.0,2.0,2.0,,3.0,1.0,2.0,1.0,9.0
574,I67,Outras doenças cerebrovasculares,2.0,2.0,,1.0,,2.0,,1.0,,2.0,1.0,,9.0
575,I69,Seqüelas de doenças cerebrovasculares,3.0,,2.0,2.0,3.0,6.0,1.0,3.0,3.0,4.0,2.0,4.0,9.0
576,I70,Aterosclerose,,2.0,1.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,9.0
577,I71,Aneurisma e dissecção da aorta,,,,,1.0,,,,,,,,9.0
578,I72,Outros aneurismas,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,9.0
579,I73,Outras doenças vasculares periféricas,2.0,,1.0,2.0,2.0,4.0,1.0,3.0,,1.0,,,9.0
580,I74,Embolia e trombose arteriais,,,,2.0,,,2.0,,1.0,1.0,,2.0,9.0
581,I77,Outras afecções das artérias e arteríolas,1.0,,,4.0,2.0,,,,1.0,1.0,1.0,,9.0
582,I78,Doenças dos capilares,,,,,,,,,,,,,9.0
583,I80,Flebite e tromboflebite,14.0,12.0,20.0,11.0,9.0,9.0,8.0,10.0,16.0,14.0,12.0,8.0,9.0
584,I81,Trombose da veia porta,,,,1.0,,,,,,,,,9.0
585,I82,Outra embolia e trombose venosas,3.0,7.0,8.0,9.0,10.0,6.0,13.0,12.0,13.0,9.0,6.0,7.0,9.0
586,I83,Varizes dos membros inferiores,98.0,87.0,89.0,101.0,113.0,96.0,88.0,103.0,112.0,102.0,94.0,84.0,9.0
587,I84,Hemorróidas,19.0,14.0,19.0,14.0,16.0,15.0,9.0,21.0,14.0,10.0,10.0,8.0,9.0
588,I85,Varizes esofagianas,,,,,,,,,,,1.0,,9.0
589,I86,Varizes de outras localizações,1.0,5.0,1.0,4.0,5.0,5.0,1.0,3.0,3.0,4.0,4.0,3.0,9.0
590,I87,Outras transtornos das veias,4.0,5.0,4.0,7.0,3.0,5.0,6.0,4.0,4.0,4.0,3.0,3.0,9.0
591,I88,Linfadenite inespecífica,,,,,,1.0,,,,,,,9.0
592,I95,Hipotensão,,,,,,,,,1.0,,,,9.0
593,I99,Outros transtornos do aparelho circulatório e os não especificado  s,,,,,,,,,,,,,9.0
594,J00,Nasofaringite aguda [resfriado comum],,,,,,,,,,1.0,,,10.0
595,J01,Sinusite aguda,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,10.0
596,J02,Faringite aguda,,,,,,,,,,,,,10.0
597,J03,Amigdalite aguda,,,,,,,,,,,,,10.0
598,J04,Laringite e traqueíte agudas,1.0,,,1.0,,,,2.0,,1.0,,,10.0
599,J05,Laringite obstrutiva aguda [crupe] e epiglotite,,,,,,,,,,,,,10.0
600,J10,Influenza devida a vírus da influenza [gripe] identificado,,,,,,,,,,,,,10.0
601,J11,Influenza [gripe] devida a vírus não identificado,,,,,,,,,,,,,10.0
602,J12,Pneumonia viral não classificada em outra parte,,,,,,,,,,,,,10.0
603,J13,Pneumonia devida a Streptococcus pneumoniae,,,,,,1.0,,,,,,,10.0
604,J14,Pneumonia devida a Haemophilus infuenzae,,,,,,,,,,,,,10.0
605,J15,Pneumonia bacteriana não classificada em outra parte,3.0,1.0,1.0,,,,1.0,,2.0,,,,10.0
606,J17*,Pneumonia em doenças classificadas em outra parte,,,,,,,,,,,,,10.0
607,J18,Pneumonia por microorganismo não especificada,1.0,,,,,1.0,,3.0,1.0,1.0,2.0,1.0,10.0
608,J20,Bronquite aguda,,1.0,,1.0,,,2.0,,1.0,2.0,,,10.0
609,J21,Bronquiolite aguda,,,,,,,,,,,,,10.0
610,J22,Infecções agudas não especificada das vias aéreas inferiores,1.0,,,,,,,,,,,,10.0
611,J30,Rinite alérgica e vasomotora,,,,,,1.0,2.0,1.0,,,,3.0,10.0
612,J31,"Rinite, nasofaringite e faringite crônicas",1.0,,,,2.0,,,,,1.0,,,10.0
613,J32,Sinusite crônica,2.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,10.0
614,J33,Pólipo nasal,,,,,,,,,,,,,10.0
615,J34,Outros transtornos do nariz e dos seios paranasais,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,10.0
616,J35,Doenças crônicas das amígdalas e das adenóides,,,,,,,,1.0,,,,,10.0
617,J36,Abscesso periamigdaliano,,,,,,,,,,,,,10.0
618,J37,Laringite e laringotraqueíte crônicas,2.0,2.0,4.0,2.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,,10.0
619,J38,Doenças das cordas vocais e da laringe não classificadas em ou t r a    p  a  r t,,5.0,17.0,18.0,23.0,18.0,14.0,13.0,25.0,19.0,19.0,12.0,10.0
620,J39,Outras doenças das vias aéreas superiores,,,,,,,,2.0,,,,,10.0
621,J40,Bronquite não especificada como aguda ou crônica,,,,,,,,1.0,1.0,,,,10.0
622,J41,Bronquite crônica simples e a mucopurulenta,,,,,,,,,,1.0,,,10.0
623,J42,Bronquite crônica não especificada,,,1.0,1.0,,1.0,,,,,,,10.0
624,J43,Enfisema,,1.0,,,1.0,1.0,,,,,1.0,1.0,10.0
625,J44,Outras doenças pulmonares obstrutivas crônicas,3.0,10.0,12.0,6.0,8.0,10.0,15.0,10.0,13.0,6.0,7.0,4.0,10.0
626,J45,Asma,20.0,24.0,28.0,36.0,40.0,35.0,40.0,25.0,43.0,33.0,30.0,22.0,10.0
627,J46,Estado de mal asmático,,,,,1.0,1.0,,,,,,,10.0
628,J47,Bronquectasia,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,10.0
