,CID10,DESC,JANEIRO,FEVEREIRO,MARÇO,ABRIL,MAIO,JUNHO,JULHO,AGOSTO,SETEMBRO,OUTUBRO,NOVEMBRO,DEZEMBRO,NUMCAP
325,D70,Agranulocitose,2.0,,2.0,,1.0,2.0,2.0,,1.0,,2.0,,3.0
326,D71,Transtornos funcionais dos neutrófilos polimorfonucleares,,,,,,,,,,,,,3.0
327,D72,Outros transtornos dos glóbulos brancos,1.0,,,,,,,,,,1.0,,3.0
328,D73,Doenças do baço,,,,1.0,,,,,,1.0,,,3.0
329,D74,Metemoglobinemia,,,,,,,,,,,,,3.0
330,D75,Outras doenças do sangue e dos órgãos hematopoéticos,,,,,,,,,,,,,3.0
331,D76,Algumas doenças que envolvem o tecido linforreticular e o sist,,,,,,,,,,,,,3.0
332,D77*,Outros transtornos do sangue e dos órgãos hematopoéticos em,,,,,,1.0,,,,,,,3.0
333,D80,Imunodeficiência com predominância de defeitos de anticorpos,,,,,,,,,,,,,3.0
334,D81,Deficiências imunitárias combinadas,,,,,,,,,,,,,3.0
335,D82,"Imunodeficiência associada com outros defeitos ""major""",,,,,,,,,,,,,3.0
336,D83,Imunodeficiência comum variável,,,,,,,,,,,,,3.0
337,D84,Outras imunodeficiências,,,,,,,,,,,,,3.0
338,D86,Sarcoidose,,,,,,,,,,,,,3.0
339,D89,Outros transtornos que comprometem o mecanismo imunitário,,,,,,,,,,,,,3.0
340,E00,Síndrome de deficiência congênita de iodo,,,,,,,,,,,,,4.0
341,E01,"Transtornos tireoidianos e afecções associadas, relacionados",,,,,,,,,,,,,4.0
342,E02,Hipotireoidismo subclínico por deficiência de iodo,,,,,,,,,1.0,,,,4.0
343,E03,Outros hipotireoidismos,,2.0,3.0,,3.0,1.0,,,,2.0,,2.0,4.0
344,E04,Outros bócios não-tóxicos,,,,,,,,,,,,,4.0
345,E05,Tireotoxicose [hipertireoidismo],,,,,,,,,,,,,4.0
346,E06,Tireoidite,,,,,,,,,,,,,4.0
347,E07,Outros transtornos da tireóide,,,,,,,,,,,,,4.0
348,E10,Diabetes mellitus insulino-dependente,3.0,9.0,10.0,7.0,9.0,8.0,7.0,7.0,4.0,3.0,5.0,1.0,4.0
349,E11,Diabetes mellitus não-insulino-dependente,6.0,5.0,1.0,4.0,1.0,6.0,7.0,1.0,,,6.0,2.0,4.0
350,E12,Diabetes mellitus relacionado com a desnutrição,,,,,,,,,,,,,4.0
351,E13,Outros tipos especificados de diabetes mellitus,,,,,1.0,,,,,,,,4.0
352,E14,Diabetes mellitus não especificado,3.0,4.0,8.0,4.0,6.0,4.0,,1.0,5.0,4.0,1.0,3.0,4.0
353,E15,Coma hipoglicêmico não-diabético,,,,,,,,,,,,,4.0
354,E16,Outros transtornos da secreção pancreática interna,,,,,,,,,1.0,,,,4.0
355,E20,Hipoparatireoidismo,,,,,,,,,,,,,4.0
356,E21,Hiperparatireoidismo e outros transtornos da glândula paratireó,,,,,,,,,,,,,4.0
357,E22,Hiperfunção da hipófise,,,,,,,,,,,,,4.0
358,E23,Hipofunção e outros transtornos da hipófise,,,,,,,,,,,,,4.0
359,E24,Síndrome de Cushing,,,,,,,,,,,,,4.0
360,E25,Transtornos adrenogenitais,,,,,,,,,,,,,4.0
361,E26,Hiperaldosteronismo,,,,,,,,,,,,,4.0
362,E27,Outros transtornos da glândula supra-renal,,,,,,,,,,,,,4.0
363,E28,Disfunção ovariana,,,,,,,,,,,,,4.0
364,E29,Disfunção testicular,,,,,,,,,,,,,4.0
365,E30,Transtornos da puberdade não classificados em outra parte,,,,,,,,,,,,,4.0
366,E31,Disfunção poliglandular,,,,,,,,,,,,,4.0
367,E32,Doenças do timo,,,,,,,,,,,,,4.0
368,E34,Outros transtornos endócrinos,,,,,,,,,,,,,4.0
369,E35*,Transtornos das glândulas endócrinas em doenças classificada,,,,,,,,,,,,,4.0
370,E40,Kwashiorkor,,,,,,,,,,,,,4.0
371,E41,Marasmo nutricional,,,,,,,,,,,,,4.0
372,E42,Kwashiorkor marasmático,,,,,,,,,,,,,4.0
373,E43,Desnutrição protéico-calórica grave não especificada,,,,,,,,,,,,,4.0
374,E44,Desnutrição protéico-calórica de graus moderado e leve,,,,,,,,,,,,,4.0
375,E45,Atraso do desenvolvimento devido à desnutrição protéico-calór,,,,,,,,,,,,,4.0
376,E46,Desnutrição protéico-calórica não especificada,,1.0,,,,,,,,,,,4.0
377,E50,Deficiência de vitamina A,,,,,,,1.0,,,,,,4.0
378,E51,Deficiência de tiamina,,1.0,,,,,1.0,,,,,,4.0
379,E52,Deficiência de niacina [pelagra],,,,,,,,,,,,,4.0
380,E53,Deficiência de outras vitaminas do grupo B,,,,,,,,,,,,,4.0
381,E54,Deficiência de ácido ascórbico,,,,,,,,,,,,,4.0
382,E55,Deficiência de vitamina D,,,,,,,,,,,,,4.0
383,E56,Outras deficiências vitamínicas,,,,,,,,,,,,,4.0
384,E58,Deficiência de cálcio da dieta,,,,,,,,,,,,,4.0
385,E59,Deficiência de selênio da dieta,,,,,,,,,,,,,4.0
386,E60,Deficiência de zinco da dieta,,,,,,,,,,,,,4.0
387,E61,Deficiência de outros elementos nutrientes,,,,,,,,,,,,,4.0
388,E63,Outras deficiências nutricionais,,,,,,,,,,,,,4.0
389,E64,Seqüelas de desnutrição e de outras deficiências nutricionais,,,,,,,,,,,,,4.0
390,E65,Adiposidade localizada,,,,,,,,,,,,,4.0
391,E66,Obesidade,1.0,,,,,1.0,,,,1.0,1.0,,4.0
392,E67,Outras formas de hiperalimentação,,,,,,,,,,,,,4.0
393,E68,Seqüelas de hiperalimentação,,,,,,,,,,,,,4.0
394,E70,Distúrbios do metabolismo de aminoácidos aromáticos,,,,,,,,,,,,,4.0
395,E71,Distúrbios do metabolismo de aminoácidos de cadeia ramificad,,,,,,,,,,,,,4.0
396,E72,Outros distúrbios do metabolismo de aminoácidos,,,,,,,,,,,,,4.0
397,E73,Intolerância à lactose,,,,,,,,,,,,,4.0
398,E74,Outros distúrbios do metabolismo de carboidratos,,,,,,,,,,,,,4.0
399,E75,Distúrbios do metabolismo de esfingolípides e outros distúrbios,,,,,,,,,,,,,4.0
400,E76,Distúrbios do metabolismo do glicosaminoglicano,,,,,,,,,,,,,4.0
401,E77,Distúrbios do metabolismo de glicoproteínas,,,,,,,,,,,,,4.0
402,E78,Distúrbios do metabolismo de lipoproteínas e outras lipidemias,,,,,,,,,,,,,4.0
403,E79,Distúrbios do metabolismo de purina e pirimidina,,,,,,,,,,,,,4.0
404,E80,Distúrbios do metabolismo da porfirina e da bilirrubina,,,,,,,,,,,,,4.0
405,E83,Distúrbios do metabolismo de minerais,,,,,,,,,,,,,4.0
406,E84,Fibrose cística,,,,,,,,,,,,,4.0
407,E85,Amiloidose,,,,,,,,,,,,,4.0
408,E86,Depleção de volume,,,,,,,,,,,,,4.0
409,E87,Outros transtornos do equilíbrio hidroeletrolítico e ácido-básico,,,,,,,,,,,,,4.0
410,E88,Outros distúrbios metabólicos,,,,,,,,,,,,,4.0
411,E89,"Transtornos endócrinos e metabólicos pós-procedimentos, não",,,,,,,,,,,,,4.0
412,F00*,Demência na doença de Alzheimer (G30.-†),,,,,,,,,,,,,5.0
413,F01,Demência vascular,,,,,,,,,,,1.0,,5.0
414,F02*,Demência em outras doenças classificadas em outra parte,,,,,,,,,,,,,5.0
415,F03,Demência não especificada,,,,,,,,,,,,,5.0
416,F04,Síndrome amnésica orgânica não induzida pelo álcool ou por o,,,,,,,,,,,,,5.0
417,F05,Delírium não induzido pelo álcool ou por outras substâncias ps,,,,,,,,,,,,,5.0
418,F06,Outros transtornos mentais devidos a lesão e disfunção cerebr,8.0,10.0,7.0,4.0,5.0,4.0,5.0,10.0,2.0,9.0,1.0,5.0,5.0
419,F07,Transtornos de personalidade e do comportamento devidos a d,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,,5.0
420,F09,Transtorno mental orgânico ou sintomático não especificado,1.0,1.0,,,,1.0,,,,,,2.0,5.0
421,F10,Transtornos mentais e comportamentais devidos ao uso de álc,20.0,37.0,33.0,23.0,23.0,31.0,20.0,17.0,22.0,14.0,22.0,15.0,5.0
422,F11,Transtornos mentais e comportamentais devidos ao uso de op,,,,,1.0,,,,,1.0,,,5.0
423,F12,Transtornos mentais e comportamentais devidos ao uso de ca,,,,,,1.0,,,,,,,5.0
424,F13,Transtornos mentais e comportamentais devidos ao uso de se,,,,,,,1.0,,,,,,5.0
425,F14,Transtornos mentais e comportamentais devidos ao uso da co,10.0,9.0,10.0,4.0,4.0,4.0,5.0,2.0,2.0,5.0,4.0,3.0,5.0
426,F15,Transtornos mentais e comportamentais devidos ao uso de ou,,,,,,,,,1.0,,,,5.0
427,F16,Transtornos mentais e comportamentais devidos ao uso de alu,,1.0,,,,,,,1.0,,,,5.0
428,F17,Transtornos mentais e comportamentais devidos ao uso de fum,,1.0,,,,,,,,,,1.0,5.0
429,F18,Transtornos mentais e comportamentais devidos ao uso de so,,,,,,,,,,,,,5.0
430,F19,Transtornos mentais e comportamentais devidos ao uso de mú,16.0,17.0,13.0,9.0,10.0,16.0,10.0,4.0,10.0,16.0,19.0,7.0,5.0
431,F20,Esquizofrenia,9.0,7.0,11.0,12.0,10.0,5.0,7.0,7.0,8.0,10.0,4.0,9.0,5.0
432,F21,Transtorno esquizotípico,2.0,1.0,2.0,1.0,1.0,1.0,,,2.0,2.0,1.0,2.0,5.0
433,F22,Transtornos delirantes persistentes,4.0,,2.0,,4.0,,2.0,,1.0,2.0,1.0,,5.0
434,F23,Transtornos psicóticos agudos e transitórios,6.0,6.0,7.0,4.0,4.0,5.0,2.0,8.0,1.0,7.0,3.0,8.0,5.0
435,F24,Transtorno delirante induzido,,,,,,,,,,,,,5.0
436,F25,Transtornos esquizoafetivos,1.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0
437,F28,Outros transtornos psicóticos não-orgânicos,,1.0,1.0,,,,,1.0,,,,,5.0
438,F29,Psicose não-orgânica não especificada,13.0,6.0,9.0,9.0,7.0,5.0,6.0,9.0,8.0,14.0,8.0,9.0,5.0
439,F30,Episódio maníaco,1.0,1.0,,1.0,1.0,,1.0,5.0,1.0,,,,5.0
440,F31,Transtorno afetivo bipolar,45.0,52.0,60.0,52.0,48.0,39.0,38.0,38.0,43.0,34.0,36.0,35.0,5.0
441,F32,Episódios depressivos,343.0,332.0,392.0,334.0,411.0,343.0,314.0,330.0,315.0,284.0,285.0,263.0,5.0
442,F33,Transtorno depressivo recorrente,98.0,95.0,91.0,82.0,85.0,97.0,75.0,79.0,73.0,80.0,87.0,62.0,5.0
443,F34,Transtornos de humor [afetivos] persistentes,3.0,5.0,5.0,6.0,13.0,3.0,3.0,7.0,2.0,7.0,1.0,1.0,5.0
444,F38,Outros transtornos do humor [afetivos],1.0,,,,2.0,,,1.0,1.0,,1.0,,5.0
445,F39,Transtorno do humor [afetivo] não especificado,2.0,,1.0,2.0,,2.0,,1.0,,,3.0,1.0,5.0
446,F40,Transtornos fóbico-ansiosos,14.0,25.0,17.0,12.0,18.0,17.0,14.0,15.0,16.0,16.0,18.0,17.0,5.0
447,F41,Outros transtornos ansiosos,172.0,183.0,192.0,186.0,201.0,190.0,181.0,162.0,184.0,196.0,177.0,180.0,5.0
448,F42,Transtorno obsessivo-compulsivo,4.0,4.0,4.0,4.0,2.0,1.0,3.0,,4.0,7.0,1.0,3.0,5.0
449,F43,"Reações ao ""stress"" grave e transtornos de adaptação",294.0,284.0,258.0,265.0,314.0,257.0,287.0,296.0,252.0,269.0,266.0,262.0,5.0
450,F44,Transtornos dissociativos [de conversão],2.0,2.0,2.0,4.0,5.0,3.0,3.0,5.0,5.0,1.0,3.0,1.0,5.0
451,F45,Transtornos somatoformes,4.0,,4.0,4.0,4.0,1.0,3.0,2.0,3.0,,1.0,,5.0
452,F48,Outros transtornos neuróticos,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,5.0
453,F50,Transtornos da alimentação,,,,,,,,,,1.0,,,5.0
454,F51,Transtornos não-orgânicos do sono devidos a fatores emocion,1.0,,,,,,,1.0,,,,,5.0
455,F52,"Disfunção sexual, não causada por transtorno ou doença orgâ",,,,,,,,,,,,,5.0
456,F53,Transtornos mentais e comportamentais associados ao puerpé,,,1.0,,,,,,,,,,5.0
457,F54,Fatores psicológicos ou comportamentais associados a doença,,,,,,,,,,,,,5.0
458,F55,Abuso de substâncias que não produzem dependência,,,,,,,,,,,,,5.0
459,F59,Síndromes comportamentais associados a transtornos das fun,,,,,,,,,,,,,5.0
460,F60,Transtornos específicos da personalidade,2.0,2.0,1.0,1.0,1.0,,,2.0,,2.0,1.0,1.0,5.0
461,F61,Transtornos mistos da personalidade e outros transtornos da p,,,,,,,,,,,,,5.0
462,F62,Modificações duradouras da personalidade não atribuíveis a le,,,,,1.0,,,,,,1.0,1.0,5.0
463,F63,Transtornos dos hábitos e dos impulsos,,,,,,,,,,,,,5.0
464,F64,Transtornos da identidade sexual,,,,,,,,,,,,,5.0
465,F65,Transtornos da preferência sexual,,,,,,,,,,,,,5.0
466,F66,Transtornos psicológicos e comportamentais associados ao de,,,,,,,,,,,,,5.0
467,F68,Outros transtornos da personalidade e do comportamento do a,,,,,,,,,,,,,5.0
468,F69,"Transtorno da personalidade e do comportamento do adulto, n",,,,,,,,,,,,,5.0
469,F70,Retardo mental leve,,,,1.0,,,,,,1.0,2.0,,5.0
470,F71,Retardo mental moderado,,,,,,,,,,,,,5.0
471,F72,Retardo mental grave,,,,,1.0,,,,,,,,5.0
472,F73,Retardo mental profundo,,,,,,,,,,,,,5.0
473,F78,Outro retardo mental,,,,,,,,,,,,,5.0
474,F79,Retardo mental não especificado,,,1.0,,,,,,,,,,5.0
475,F80,Transtornos específicos do desenvolvimento da fala e da lingu,,,,,,,,,,,,,5.0
476,F81,Transtornos específicos do desenvolvimento das habilidades e,,,,,,,,,,,,,5.0
477,F82,Transtorno específico do desenvolvimento motor,,,,,,,,,,,,,5.0
478,F83,Transtornos específicos misto do desenvolvimento,,,,,,,,,,,,,5.0
479,F84,Transtornos globais do desenvolvimento,,,,,1.0,,,,,,,,5.0
480,F88,Outros transtornos do desenvolvimento psicológico,,,,,,,,,,,,,5.0
481,F89,Transtorno do desenvolvimento psicológico não especificado,,,,,,,,,,,,,5.0
482,F90,Transtornos hipercinéticos,,,,,,,,,,,,,5.0
483,F91,Distúrbios de conduta,,,,,,,,,,,,,5.0
484,F92,Transtornos mistos de conduta e das emoções,,,,,,,,,,,,2.0,5.0
485,F93,Transtornos emocionais com início especificamente na infância,,,,,,,,,,,,,5.0
486,F94,Transtornos do funcionamento social com início especificamen,,,,,,,,,,,,,5.0
487,F95,Tiques,,,,,,,,,,,,,5.0
488,F98,Outros transtornos comportamentais e emocionais com início h,,,,,1.0,,,,,,1.0,,5.0
489,F99,Transtorno mental não especificado,,,,,,,1.0,,,,,,5.0
490,G00,Meningite bacteriana não classificada em outra parte,,,,,,,,,,,,,6.0
491,G01*,Meningite em doenças bacterianas classificadas em outra part,,,,,,,,,,,,,6.0
492,G02*,Meningite em outras doenças infecciosas e parasitárias classif,,,,,,,,,,,,,6.0
493,G03,Meningite devida a outras causas e a causas não especificada,,,,,,,,,,,,,6.0
494,G04,"Encefalite, mielite e encefalomielite",,,,,,,,,,,,,6.0
495,G05*,"Encefalite, mielite e encefalomielite em doenças classificadas e",,,,,,,,,,,,,6.0
496,G06,Abscesso e granuloma intracranianos e intra-raquidianos,,,,,,,,,,,,,6.0
497,G07*,Abscesso e granuloma intracranianos e intraspinais em doença,,,,,,,,,,,,,6.0
498,G08,Flebite e tromboflebite intracranianas e intra-raquidianas,,,,,,,,,,,,,6.0
499,G09,Seqüelas de doenças inflamatórias do sistema nervoso central,,,,,,,,,,1.0,,,6.0
500,G10,Doença de Huntington,,,,,,,,,,,,,6.0
501,G11,Ataxia hereditária,1.0,,,,,,,,,,,,6.0
502,G12,Atrofia muscular espinal e síndromes correlatas,,,,,,,1.0,,,,,,6.0
503,G13*,Atrofias sistêmicas que afetam principalmente o sistema nervo,,,,,,,,,,,,,6.0
504,G20,Doença de Parkinson,,,,,,,,,,,,,6.0
505,G21,Parkinsonismo secundário,,,,,,,,,,,,,6.0
506,G22*,Parkinsonismo em doenças classificadas em outra parte,,,,,,,,,,,,,6.0
507,G23,Outras doenças degenerativas dos gânglios da base,,,,,,,,,,,,,6.0
508,G24,Distonia,,2.0,1.0,,1.0,,,,,1.0,1.0,,6.0
509,G25,Outras doenças extrapiramidais e transtornos dos movimentos,,,,,3.0,,,,,,,,6.0
510,G26*,Doenças extrapiramidais e transtornos dos movimentos em do,,,,,,,,,,,,,6.0
511,G30,Doença de Alzheimer,,,,,,,,,,,,,6.0
512,G31,Outras doenças degenerativas do sistema nervoso não classifi,,,,,,,,,,,,,6.0
513,G32*,Outros transtornos degenerativos do sistema nervoso em doen,,,,,,,,,,,,,6.0
514,G35,Esclerose múltipla,,,,,,,,,,,,,6.0
515,G36,Outras desmielinizações disseminadas agudas,,,,,,,,,,,,,6.0
516,G37,Outras doenças desmielinizantes do sistema nervoso central,,,,,,,,,,,,,6.0
517,G40,Epilepsia,11.0,10.0,12.0,18.0,15.0,9.0,9.0,11.0,16.0,10.0,9.0,11.0,6.0
518,G41,Estado de mal epiléptico,,,,,,1.0,,,1.0,,,,6.0
519,G43,Enxaqueca,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0
520,G44,Outras síndromes de algias cefálicas,2.0,5.0,3.0,3.0,,1.0,3.0,2.0,5.0,3.0,,2.0,6.0
521,G45,Acidentes vasculares cerebrais isquêmicos transitórios e síndr,6.0,3.0,,3.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,6.0
522,G46*,Síndromes vasculares cerebrais que ocorrem em doenças cere,,,1.0,,,,1.0,1.0,,,1.0,,6.0
523,G47,Distúrbios do sono,1.0,3.0,,1.0,2.0,1.0,,4.0,,,,,6.0
524,G50,Transtornos do nervo trigêmeo,1.0,1.0,2.0,,,,,,1.0,,2.0,2.0,6.0
525,G51,Transtornos do nervo facial,1.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,6.0
526,G52,Transtornos de outros nervos cranianos,,1.0,,,1.0,,1.0,,,,,1.0,6.0
527,G53*,Transtornos dos nervos cranianos em doenças classificadas e,,,,,,,,,,,,,6.0
528,G54,Transtornos das raízes e dos plexos nervosos,13.0,17.0,9.0,9.0,9.0,11.0,10.0,19.0,16.0,14.0,9.0,5.0,6.0
529,G55*,Compressões das raízes e dos plexos nervosos em doenças c,4.0,7.0,6.0,4.0,5.0,4.0,2.0,4.0,2.0,5.0,6.0,6.0,6.0
530,G56,Mononeuropatias dos membros superiores,496.0,549.0,585.0,460.0,486.0,475.0,461.0,553.0,516.0,461.0,497.0,439.0,6.0
531,G57,Mononeuropatias dos membros inferiores,8.0,6.0,10.0,6.0,10.0,6.0,6.0,5.0,11.0,7.0,9.0,9.0,6.0
532,G58,Outras mononeuropatias,1.0,3.0,2.0,5.0,,2.0,4.0,4.0,1.0,,2.0,2.0,6.0
533,G59*,Mononeuropatias em doenças classificadas em outra parte,,,,,,,,1.0,,,,1.0,6.0
534,G60,Neuropatia hereditária e idiopática,,,,,,,,,,,,,6.0
535,G61,Polineuropatia inflamatória,,1.0,1.0,,,,1.0,,2.0,1.0,,,6.0
536,G62,Outras polineuropatias,1.0,3.0,,1.0,,3.0,,,2.0,2.0,1.0,,6.0
537,G63*,Polineuropatia em doenças classificadas em outra parte,,1.0,1.0,1.0,,1.0,2.0,,2.0,,,,6.0
538,G64,Outros transtornos do sistema nervoso periférico,,3.0,,,,2.0,1.0,1.0,,,,1.0,6.0
539,G70,Miastenia gravis e outros transtornos neuromusculares,,,,,,,,,,,,,6.0
540,G71,Transtornos primários dos músculos,,,,,,,1.0,,,,1.0,,6.0
541,G72,Outras miopatias,,,,,,,,1.0,,,,,6.0
542,G73*,Transtornos da junção mioneural e dos músculos em doenças,,,,,,,,,,,,,6.0
543,G80,Paralisia cerebral infantil,,,,,,,,,,,,,6.0
544,G81,Hemiplegia,,,1.0,1.0,,1.0,,1.0,2.0,,,,6.0
545,G82,Paraplegia e tetraplegia,8.0,7.0,7.0,5.0,,6.0,5.0,8.0,6.0,3.0,6.0,5.0,6.0
546,G83,Outras síndromes paralíticas,1.0,4.0,,2.0,3.0,,1.0,,,4.0,,,6.0
547,G90,Transtornos do sistema nervoso autônomo,,,1.0,,1.0,,,,,,,1.0,6.0
548,G91,Hidrocefalia,2.0,,2.0,1.0,,,1.0,1.0,2.0,,,2.0,6.0
549,G92,Encefalopatia tóxica,,,,,,,,,,,,,6.0
550,G93,Outros transtornos do encéfalo,,1.0,,,,,1.0,,,2.0,2.0,,6.0
551,G94*,Outros transtornos do encéfalo em doenças classificadas em o,,,,,,,,,,,,,6.0
552,G95,Outras doenças da medula espinal,1.0,,1.0,,2.0,2.0,1.0,,1.0,1.0,,1.0,6.0
553,G96,Outros transtornos do sistema nervoso central,,,,,,,,,2.0,,,,6.0
554,G97,Transtornos pós-procedimento do sistema nervoso não classifi,,1.0,1.0,,,,,,,,,,6.0
555,G98,Outras transtornos do sistema nervoso não classificados em o,,,,,1.0,,1.0,1.0,1.0,,,,6.0
556,H00,Hordéolo e calázio,,,,,,,,,,,,,7.0
557,H01,Outras inflamações da pálpebra,,2.0,1.0,,,,,,,,,,7.0
558,H02,Outros transtornos da pálpebra,,,,1.0,,1.0,2.0,1.0,,1.0,,,7.0
559,H03*,Transtornos da pálpebra em doenças classificadas em outras p,,,,,,,,,,,,,7.0
560,H04,Transtornos do aparelho lacrimal,,,,,,1.0,,,,,,1.0,7.0
561,H05,Transtornos da órbita,3.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0
562,H06*,Transtornos do aparelho lacrimal e da órbita em doenças class,,,1.0,1.0,,,,,,,,,7.0
563,H10,Conjuntivite,8.0,7.0,6.0,12.0,14.0,3.0,5.0,6.0,5.0,7.0,9.0,6.0,7.0
564,H11,Outros transtornos da conjuntiva,4.0,6.0,3.0,1.0,2.0,2.0,5.0,2.0,4.0,4.0,,,7.0
565,H13*,Transtornos da conjuntiva em doenças classificadas em outra,,,,,,,,,,,,,7.0
566,H15,Transtornos da esclerótica,,,,2.0,,,,1.0,,1.0,,1.0,7.0
567,H16,Ceratite,33.0,24.0,39.0,26.0,21.0,37.0,27.0,28.0,33.0,37.0,29.0,14.0,7.0
568,H17,Cicatrizes e opacidades da córnea,,2.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,1.0,4.0,4.0,7.0
569,H18,Outros transtornos da córnea,10.0,5.0,7.0,2.0,6.0,1.0,3.0,7.0,2.0,4.0,5.0,2.0,7.0
570,H19*,Transtorno da esclerótica e da córnea em doenças classificada,,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,7.0
571,H20,Iridociclite,2.0,2.0,3.0,,1.0,2.0,2.0,1.0,,4.0,2.0,,7.0
572,H21,Outros transtornos da íris e do corpo ciliar,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,7.0
573,H22*,Transtornos da íris e do corpo ciliar em doenças classificadas,,,,,,,,1.0,,,,,7.0
574,H25,Catarata senil,,,1.0,1.0,1.0,4.0,,1.0,,1.0,1.0,,7.0
575,H26,Outras cataratas,3.0,5.0,6.0,7.0,3.0,8.0,5.0,6.0,6.0,7.0,9.0,6.0,7.0
576,H27,Outros transtornos do cristalino,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,,7.0
577,H28*,Catarata e outros transtornos do cristalino em doenças classifi,1.0,2.0,2.0,3.0,1.0,2.0,7.0,4.0,3.0,,,,7.0
578,H30,Inflamação coriorretiniana,2.0,,3.0,4.0,,,,3.0,,1.0,2.0,,7.0
579,H31,Outros transtornos da coróide,2.0,,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,2.0,7.0
580,H32*,Transtornos coriorretinianos em doenças classificadas em outr,1.0,,,,,,,1.0,,1.0,,,7.0
581,H33,Descolamentos e defeitos da retina,11.0,7.0,18.0,10.0,13.0,7.0,10.0,10.0,12.0,14.0,8.0,8.0,7.0
582,H34,Oclusões vasculares da retina,,,,,,,,1.0,1.0,,,,7.0
583,H35,Outros transtornos da retina,2.0,2.0,3.0,3.0,3.0,1.0,2.0,,2.0,1.0,1.0,,7.0
584,H36*,Transtornos da retina em doenças classicadas em outra parte,,,1.0,1.0,,2.0,,1.0,,,,,7.0
585,H40,Glaucoma,1.0,,4.0,2.0,7.0,,3.0,4.0,1.0,,2.0,3.0,7.0
586,H42*,Glaucoma em doenças classificadas em outra parte,,,,,,,,,,,,,7.0
587,H43,Transtornos do humor vítreo,1.0,2.0,5.0,2.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,7.0
588,H44,Transtornos do globo ocular,4.0,10.0,7.0,2.0,9.0,7.0,4.0,11.0,7.0,3.0,7.0,5.0,7.0
589,H45*,Transtornos do humor vítreo e do globo ocular em doenças cla,1.0,1.0,1.0,1.0,,1.0,,1.0,3.0,1.0,,1.0,7.0
590,H46,Neurite óptica,1.0,2.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,7.0
591,H47,Outros transtornos do nervo óptico e das vias ópticas,,,1.0,,3.0,1.0,,1.0,1.0,1.0,,1.0,7.0
592,H48*,Transtornos do nervo óptico [segundo par] e das vias ópticas e,1.0,,,,,,,,,,,,7.0
593,H49,Estrabismo paralítico,,,,,,1.0,,,,,,,7.0
594,H50,Outros estrabismos,1.0,2.0,,1.0,1.0,,,,1.0,,,1.0,7.0
595,H51,Outros transtornos do movimento binocular,,,,,,,,,,,,,7.0
596,H52,Transtornos da refração e da acomodação,1.0,,,,1.0,3.0,1.0,,,,,1.0,7.0
597,H53,Distúrbios visuais,,3.0,1.0,1.0,3.0,1.0,,2.0,4.0,3.0,6.0,2.0,7.0
598,H54,Cegueira e visão subnormal,33.0,35.0,36.0,28.0,43.0,29.0,28.0,29.0,40.0,33.0,28.0,29.0,7.0
599,H55,Nistagmo e outros movimentos irregulares do olho,,,,,,,,,,,,,7.0
600,H57,Outros transtornos do olho e anexos,2.0,,2.0,4.0,3.0,1.0,,3.0,1.0,2.0,,1.0,7.0
601,H58*,Outros transtornos do olho e anexos em doenças classificadas,,,,,,,,1.0,,,,,7.0
602,H59,Transtornos do olho e anexos pós-procedimento não classifica,1.0,1.0,1.0,,,,,,1.0,,,1.0,7.0
603,H60,Otite externa,,1.0,,,,,,2.0,1.0,,,1.0,8.0
604,H61,Outros transtornos do ouvido externo,,1.0,,,,,,,,,1.0,,8.0
605,H62*,Transtornos do ouvido externo em doenças classificadas em o,,,,,,,,,1.0,,,,8.0
606,H65,Otite média não-supurativa,,,2.0,,,,,,1.0,,,,8.0
607,H66,Otite média supurativa e as não especificadas,2.0,2.0,1.0,1.0,2.0,,1.0,2.0,,,1.0,,8.0
608,H67*,Otite média em doenças classificadas em outra parte,,,,,,,,,,,,,8.0
609,H68,Salpingite e obstrução da trompa de Eustáquio,,,,,,,,,,,,,8.0
610,H69,Outros transtornos da trompa de Eustáquio,,,,,,,,,,,,,8.0
611,H70,Mastoidite e afecções correlatas,,,,,1.0,1.0,,,,1.0,,,8.0
612,H71,Colesteatoma do ouvido médio,,,,,,,,,,,,,8.0
613,H72,Perfuração da membrana do tímpano,,1.0,2.0,,1.0,,,2.0,1.0,,1.0,1.0,8.0
614,H73,Outros transtornos da membrana do tímpano,,,,,,,,,,,,,8.0
