,CID10,DESC,JANEIRO,FEVEREIRO,MARÇO,ABRIL,MAIO,JUNHO,JULHO,AGOSTO,SETEMBRO,OUTUBRO,NOVEMBRO,DEZEMBRO,NUMCAP
227,D02,Carcinoma in situ do ouvido médio e do aparelho respiratório,3.0,5.0,1.0,9.0,4.0,2.0,5.0,6.0,2.0,1.0,4.0,1.0,2.0
228,D03,Melanoma in situ,4.0,11.0,12.0,8.0,13.0,11.0,5.0,4.0,6.0,6.0,5.0,9.0,2.0
229,D04,Carcinoma in situ da pele,36.0,30.0,48.0,53.0,36.0,25.0,22.0,26.0,14.0,21.0,28.0,17.0,2.0
230,D05,Carcinoma in situ da mama,11.0,11.0,24.0,25.0,24.0,21.0,12.0,21.0,13.0,13.0,12.0,16.0,2.0
231,D06,Carcinoma in situ do colo do útero (cérvix),51.0,47.0,46.0,41.0,40.0,52.0,41.0,33.0,49.0,27.0,48.0,45.0,2.0
232,D07,Carcinoma in situ de outros órgãos genitais e dos não especifica  d  o  s,9.0,8.0,7.0,16.0,12.0,10.0,7.0,5.0,4.0,12.0,9.0,9.0,2.0
233,D09,Carcinoma in situ de outras localizações e das não especificada  s,18.0,17.0,23.0,19.0,15.0,25.0,20.0,15.0,7.0,15.0,11.0,14.0,2.0
234,D10,Neoplasia benigna da boca e da faringe,9.0,4.0,14.0,14.0,13.0,10.0,3.0,6.0,6.0,10.0,14.0,5.0,2.0
235,D11,Neoplasia benigna de glândulas salivares maiores,28.0,27.0,35.0,26.0,28.0,17.0,18.0,31.0,18.0,15.0,23.0,12.0,2.0
236,D12,"Neoplasia benigna do cólon, reto, canal anal e ânus",11.0,10.0,23.0,13.0,12.0,17.0,15.0,11.0,9.0,19.0,9.0,9.0,2.0
237,D14,Neoplasia benigna do ouvido médio e do aparelho respiratório,14.0,10.0,14.0,13.0,8.0,22.0,8.0,7.0,9.0,9.0,10.0,7.0,2.0
238,D16,Neoplasia benigna de osso e de cartilagem articular,77.0,61.0,122.0,76.0,72.0,80.0,79.0,61.0,54.0,54.0,73.0,37.0,2.0
239,D17,Neoplasia lipomatosa benigna,77.0,74.0,104.0,57.0,72.0,85.0,64.0,70.0,55.0,40.0,56.0,47.0,2.0
240,D18,Hemangioma e linfangioma de qualquer localização,33.0,16.0,36.0,29.0,28.0,26.0,31.0,20.0,18.0,25.0,20.0,20.0,2.0
241,D19,Neoplasia benigna de tecido mesotelial,3.0,5.0,2.0,4.0,,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0
242,D20,Neoplasia benigna de tecido mole do retroperitônio e do peritôn i o,10.0,7.0,4.0,12.0,9.0,6.0,5.0,9.0,4.0,4.0,6.0,5.0,2.0
243,D22,Nevos melanocíticos,7.0,7.0,6.0,13.0,6.0,12.0,6.0,5.0,5.0,10.0,8.0,4.0,2.0
244,D23,Outras neoplasias benignas da pele,18.0,30.0,25.0,32.0,29.0,18.0,24.0,21.0,11.0,24.0,19.0,16.0,2.0
245,D24,Neoplasia benigna da mama,56.0,63.0,68.0,56.0,47.0,43.0,41.0,41.0,39.0,44.0,38.0,29.0,2.0
246,D25,Leiomioma do útero,4500.0,3941.0,5663.0,4506.0,4428.0,4617.0,3965.0,3693.0,2957.0,3231.0,3280.0,2918.0,2.0
247,D26,Outras neoplasias benignas do útero,75.0,61.0,89.0,97.0,92.0,84.0,73.0,58.0,54.0,54.0,60.0,44.0,2.0
248,D27,Neoplasia benigna do ovário,118.0,117.0,161.0,122.0,134.0,124.0,120.0,129.0,102.0,96.0,103.0,93.0,2.0
249,D29,Neoplasia benigna dos órgãos genitais masculinos,11.0,16.0,22.0,17.0,13.0,10.0,13.0,12.0,9.0,6.0,10.0,13.0,2.0
250,D30,Neoplasia benigna dos órgãos urinários,13.0,9.0,12.0,8.0,10.0,6.0,10.0,14.0,10.0,10.0,8.0,5.0,2.0
251,D31,Neoplasia benigna do olho e anexos,1.0,,3.0,1.0,2.0,4.0,,2.0,1.0,3.0,2.0,1.0,2.0
252,D32,Neoplasia benigna das meninges,35.0,41.0,40.0,35.0,44.0,45.0,35.0,46.0,23.0,42.0,25.0,15.0,2.0
253,D34,Neoplasia benigna da glândula tireóide,57.0,22.0,59.0,43.0,42.0,43.0,45.0,28.0,31.0,31.0,51.0,25.0,2.0
254,D42,Neoplasia de comportamento incerto ou desconhecido das men i n  g  e  s,9.0,8.0,7.0,10.0,13.0,14.0,14.0,7.0,7.0,6.0,12.0,6.0,2.0
255,D45,Policitemia vera,4.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,,4.0,2.0
256,D46,Síndromes mielodisplásicas,13.0,8.0,34.0,12.0,12.0,17.0,10.0,10.0,7.0,8.0,17.0,13.0,2.0
257,D50,Anemia por deficiência de ferro,20.0,27.0,45.0,36.0,34.0,30.0,33.0,35.0,22.0,22.0,28.0,17.0,3.0
258,D52,Anemia por deficiência de folato,,,,1.0,2.0,1.0,1.0,,,,,1.0,3.0
259,D53,Outras anemias nutricionais,4.0,4.0,8.0,5.0,4.0,1.0,4.0,2.0,2.0,7.0,3.0,3.0,3.0
260,D55,Anemia devida a transtornos enzimáticos,2.0,,2.0,,,2.0,1.0,1.0,,,2.0,2.0,3.0
261,D56,Talassemia,1.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0
262,D57,Transtornos falciformes,29.0,12.0,23.0,30.0,32.0,22.0,23.0,17.0,18.0,17.0,27.0,22.0,3.0
263,D58,Outras anemias hemolíticas hereditárias,3.0,6.0,2.0,2.0,3.0,5.0,6.0,5.0,3.0,,1.0,,3.0
264,D59,Anemia hemolítica adquirida,7.0,8.0,15.0,13.0,15.0,13.0,9.0,10.0,10.0,11.0,12.0,5.0,3.0
265,D60,"Aplasia pura da série vermelha, adquirida [eritroblastopenia]",3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0
266,D61,Outras anemias aplásticas,14.0,16.0,24.0,20.0,22.0,13.0,11.0,14.0,7.0,10.0,16.0,9.0,3.0
267,D62,Anemia aguda pós-hemorrágica,14.0,11.0,18.0,19.0,10.0,4.0,12.0,12.0,11.0,6.0,5.0,6.0,3.0
268,D63*,Anemia em doenças crônicas classificadas em outra parte,13.0,23.0,35.0,26.0,17.0,22.0,17.0,15.0,10.0,13.0,11.0,18.0,3.0
269,D64,Outras anemias,36.0,29.0,44.0,29.0,27.0,43.0,17.0,27.0,16.0,24.0,21.0,29.0,3.0
270,D65,Coagulação intravascular disseminada [síndrome de desfibrinaç  ã  o  ],,,,1.0,1.0,,1.0,1.0,,2.0,,1.0,3.0
271,D66,Deficiência hereditária do fator VIII,1.0,3.0,3.0,1.0,8.0,2.0,2.0,4.0,1.0,2.0,1.0,5.0,3.0
272,D67,Deficiência hereditária do fator IX,1.0,,,1.0,1.0,1.0,,1.0,,,,,3.0
273,D68,Outros defeitos da coagulação,9.0,13.0,23.0,9.0,18.0,11.0,12.0,10.0,13.0,12.0,11.0,11.0,3.0
274,D69,Púrpura e outras afecções hemorrágicas,54.0,49.0,56.0,48.0,56.0,62.0,51.0,39.0,39.0,42.0,45.0,41.0,3.0
275,D70,Agranulocitose,2.0,1.0,4.0,1.0,2.0,1.0,4.0,,1.0,3.0,3.0,,3.0
276,D71,Transtornos funcionais dos neutrófilos polimorfonucleares,,,1.0,,,,1.0,,,,,,3.0
277,D72,Outros transtornos dos glóbulos brancos,3.0,2.0,8.0,3.0,3.0,3.0,4.0,,,1.0,,2.0,3.0
278,D73,Doenças do baço,13.0,13.0,20.0,19.0,16.0,14.0,11.0,13.0,12.0,13.0,6.0,8.0,3.0
279,D74,Metemoglobinemia,,1.0,,,,,,,,1.0,,,3.0
280,D75,Outras doenças do sangue e dos órgãos hematopoéticos,3.0,8.0,8.0,8.0,6.0,6.0,4.0,9.0,2.0,2.0,5.0,1.0,3.0
281,D80,Imunodeficiência com predominância de defeitos de anticorpos,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,3.0
282,D81,Deficiências imunitárias combinadas,,,1.0,,1.0,,,,,,,,3.0
283,D82,"Imunodeficiência associada com outros defeitos ""major""",1.0,,,1.0,,1.0,,1.0,,1.0,,,3.0
284,D83,Imunodeficiência comum variável,1.0,,1.0,,2.0,1.0,1.0,,,,1.0,,3.0
285,D84,Outras imunodeficiências,1.0,1.0,1.0,2.0,,2.0,1.0,3.0,2.0,1.0,,,3.0
286,D86,Sarcoidose,13.0,4.0,7.0,8.0,7.0,8.0,8.0,1.0,2.0,4.0,6.0,3.0,3.0
287,E00,Síndrome de deficiência congênita de iodo,,,,,,,,,,,,,4.0
288,E02,Hipotireoidismo subclínico por deficiência de iodo,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,,,2.0,4.0
289,E03,Outros hipotireoidismos,34.0,23.0,46.0,50.0,20.0,31.0,18.0,30.0,11.0,21.0,27.0,14.0,4.0
290,E04,Outros bócios não-tóxicos,97.0,98.0,153.0,124.0,84.0,94.0,78.0,86.0,76.0,72.0,84.0,81.0,4.0
291,E05,Tireotoxicose [hipertireoidismo],67.0,75.0,103.0,95.0,71.0,72.0,53.0,68.0,38.0,50.0,43.0,51.0,4.0
292,E06,Tireoidite,24.0,21.0,39.0,26.0,38.0,22.0,19.0,25.0,13.0,17.0,26.0,18.0,4.0
293,E07,Outros transtornos da tireóide,31.0,23.0,32.0,33.0,23.0,24.0,20.0,19.0,22.0,24.0,9.0,15.0,4.0
294,E10,Diabetes mellitus insulino-dependente,342.0,389.0,535.0,424.0,417.0,455.0,381.0,354.0,228.0,304.0,281.0,268.0,4.0
295,E11,Diabetes mellitus não-insulino-dependente,215.0,230.0,313.0,250.0,285.0,266.0,204.0,202.0,139.0,174.0,161.0,126.0,4.0
296,E12,Diabetes mellitus relacionado com a desnutrição,3.0,3.0,9.0,6.0,3.0,3.0,,2.0,2.0,1.0,2.0,3.0,4.0
297,E13,Outros tipos especificados de diabetes mellitus,2.0,9.0,16.0,8.0,4.0,5.0,6.0,5.0,3.0,6.0,5.0,5.0,4.0
298,E14,Diabetes mellitus não especificado,139.0,123.0,203.0,169.0,150.0,166.0,140.0,110.0,90.0,104.0,117.0,82.0,4.0
299,E15,Coma hipoglicêmico não-diabético,1.0,1.0,1.0,,,,,1.0,,,,,4.0
300,E16,Outros transtornos da secreção pancreática interna,3.0,2.0,6.0,6.0,2.0,3.0,,,1.0,,4.0,3.0,4.0
301,E20,Hipoparatireoidismo,,,,4.0,2.0,2.0,2.0,2.0,,1.0,1.0,,4.0
302,E21,Hiperparatireoidismo e outros transtornos da glândula paratireói d  e,5.0,6.0,10.0,2.0,,5.0,4.0,4.0,3.0,1.0,1.0,5.0,4.0
303,E22,Hiperfunção da hipófise,4.0,4.0,10.0,7.0,6.0,13.0,7.0,6.0,1.0,3.0,4.0,6.0,4.0
304,E23,Hipofunção e outros transtornos da hipófise,10.0,7.0,8.0,3.0,10.0,9.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0
305,E24,Síndrome de Cushing,7.0,5.0,7.0,6.0,6.0,6.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0
306,E25,Transtornos adrenogenitais,2.0,,,1.0,,,,,,,,1.0,4.0
307,E26,Hiperaldosteronismo,1.0,,,,1.0,3.0,2.0,1.0,3.0,,,,4.0
308,E27,Outros transtornos da glândula supra-renal,,2.0,2.0,5.0,4.0,7.0,2.0,5.0,6.0,2.0,2.0,1.0,4.0
309,E28,Disfunção ovariana,4.0,5.0,7.0,3.0,3.0,1.0,3.0,2.0,,,,2.0,4.0
310,E29,Disfunção testicular,1.0,1.0,2.0,1.0,,,,,4.0,3.0,,2.0,4.0
311,E30,Transtornos da puberdade não classificados em outra parte,,,1.0,,,,,,,1.0,,,4.0
312,E31,Disfunção poliglandular,,,,,,,,,,1.0,,,4.0
313,E32,Doenças do timo,,1.0,1.0,1.0,,,1.0,,2.0,,,,4.0
314,E34,Outros transtornos endócrinos,3.0,,3.0,,3.0,3.0,1.0,4.0,2.0,1.0,,3.0,4.0
315,E40,Kwashiorkor,1.0,,,,,1.0,,,,,,1.0,4.0
316,E41,Marasmo nutricional,1.0,,,,,,,,,,,,4.0
317,E42,Kwashiorkor marasmático,,,,,,,,,,,,,4.0
318,E43,Desnutrição protéico-calórica grave não especificada,3.0,2.0,2.0,3.0,6.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,4.0
319,E44,Desnutrição protéico-calórica de graus moderado e leve,2.0,2.0,4.0,3.0,3.0,5.0,5.0,,1.0,4.0,3.0,1.0,4.0
320,E45,Atraso do desenvolvimento devido à desnutrição protéico-calóri c  a,,,,,,,,,,,,,4.0
321,E46,Desnutrição protéico-calórica não especificada,1.0,2.0,4.0,3.0,,2.0,1.0,2.0,,1.0,4.0,,4.0
322,E50,Deficiência de vitamina A,,,,,,,,,,,,1.0,4.0
323,E51,Deficiência de tiamina,2.0,2.0,4.0,8.0,5.0,2.0,3.0,3.0,,,2.0,1.0,4.0
324,E52,Deficiência de niacina [pelagra],,,3.0,1.0,1.0,1.0,1.0,,,1.0,,,4.0
325,E53,Deficiência de outras vitaminas do grupo B,2.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,4.0
326,E54,Deficiência de ácido ascórbico,,1.0,,,,,,,,,,,4.0
327,E55,Deficiência de vitamina D,,,,,,,,,,1.0,,1.0,4.0
328,E56,Outras deficiências vitamínicas,1.0,,,,,,,,,,,1.0,4.0
329,E58,Deficiência de cálcio da dieta,,,,,,,,,,,,,4.0
330,E59,Deficiência de selênio da dieta,,,,,,,,,,,,,4.0
331,E60,Deficiência de zinco da dieta,,,1.0,,,,,,,,,,4.0
332,E61,Deficiência de outros elementos nutrientes,,,1.0,,,,,,,,,,4.0
333,E63,Outras deficiências nutricionais,,,2.0,,,,,,,,,,4.0
334,E64,Seqüelas de desnutrição e de outras deficiências nutricionais,1.0,,2.0,,,1.0,1.0,1.0,,,2.0,,4.0
335,E65,Adiposidade localizada,19.0,27.0,31.0,26.0,21.0,18.0,23.0,26.0,25.0,22.0,13.0,19.0,4.0
336,E66,Obesidade,1106.0,1001.0,1468.0,984.0,860.0,936.0,950.0,1096.0,862.0,862.0,832.0,807.0,4.0
337,E67,Outras formas de hiperalimentação,,,,,1.0,1.0,,,,,,,4.0
338,E68,Seqüelas de hiperalimentação,2.0,4.0,5.0,4.0,,2.0,4.0,3.0,2.0,,3.0,3.0,4.0
339,E70,Distúrbios do metabolismo de aminoácidos aromáticos,1.0,,2.0,1.0,1.0,,,,,1.0,,,4.0
340,E72,Outros distúrbios do metabolismo de aminoácidos,,,,1.0,,,,,,,,,4.0
341,E73,Intolerância à lactose,,,,,,,1.0,,1.0,1.0,,,4.0
342,E74,Outros distúrbios do metabolismo de carboidratos,1.0,,,1.0,,,,1.0,,,1.0,,4.0
343,E76,Distúrbios do metabolismo do glicosaminoglicano,,,1.0,,,1.0,,,,,,,4.0
344,E77,Distúrbios do metabolismo de glicoproteínas,,,1.0,,1.0,,,,,1.0,,,4.0
345,E78,Distúrbios do metabolismo de lipoproteínas e outras lipidemias,3.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,,2.0,3.0,3.0,4.0
346,E79,Distúrbios do metabolismo de purina e pirimidina,,1.0,,,1.0,,,1.0,2.0,,,,4.0
347,E80,Distúrbios do metabolismo da porfirina e da bilirrubina,1.0,2.0,6.0,2.0,5.0,4.0,2.0,3.0,,2.0,1.0,2.0,4.0
348,E83,Distúrbios do metabolismo de minerais,2.0,3.0,2.0,1.0,2.0,4.0,3.0,,3.0,1.0,,1.0,4.0
349,E84,Fibrose cística,5.0,5.0,4.0,5.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0
350,E85,Amiloidose,2.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,,3.0,5.0,4.0
351,E86,Depleção de volume,,,,,1.0,,,,1.0,,,1.0,4.0
352,E87,Outros transtornos do equilíbrio hidroeletrolítico e ácido-básico,,1.0,4.0,,1.0,2.0,,3.0,,,1.0,1.0,4.0
353,E88,Outros distúrbios metabólicos,130.0,130.0,166.0,120.0,127.0,114.0,114.0,131.0,92.0,99.0,104.0,77.0,4.0
354,F00*,Demência na doença de Alzheimer (G30.-†),7.0,8.0,14.0,9.0,7.0,7.0,8.0,7.0,5.0,4.0,5.0,10.0,5.0
355,F01,Demência vascular,8.0,11.0,12.0,9.0,8.0,9.0,4.0,5.0,4.0,4.0,7.0,5.0,5.0
356,F02*,Demência em outras doenças classificadas em outra parte,6.0,5.0,10.0,6.0,8.0,9.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0
357,F03,Demência não especificada,15.0,11.0,27.0,34.0,21.0,25.0,14.0,9.0,8.0,8.0,14.0,11.0,5.0
358,F05,Delírium não induzido pelo álcool ou por outras substâncias psic  o  a  t i v  a,,4.0,,1.0,2.0,2.0,,1.0,1.0,1.0,3.0,1.0,5.0
359,F06,Outros transtornos mentais devidos a lesão e disfunção cerebra  l  e    a  1  d0o2enç a    f í s  i c,9.0,,106.0,110.0,102.0,100.0,87.0,59.0,61.0,70.0,79.0,69.0,5.0
360,F09,Transtorno mental orgânico ou sintomático não especificado,13.0,13.0,6.0,8.0,9.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0
361,F10,Transtornos mentais e comportamentais devidos ao uso de álco  o  l,919.0,951.0,1280.0,1139.0,1080.0,1151.0,857.0,834.0,650.0,677.0,658.0,629.0,5.0
362,F11,Transtornos mentais e comportamentais devidos ao uso de opiá  c  e  o  s,9.0,9.0,10.0,6.0,5.0,8.0,9.0,9.0,5.0,5.0,2.0,4.0,5.0
363,F14,Transtornos mentais e comportamentais devidos ao uso da coc a  í n  a,454.0,398.0,562.0,495.0,489.0,465.0,329.0,336.0,291.0,254.0,263.0,235.0,5.0
364,F17,Transtornos mentais e comportamentais devidos ao uso de fum o,3.0,4.0,4.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,,5.0
365,F20,Esquizofrenia,504.0,559.0,691.0,670.0,689.0,685.0,492.0,422.0,322.0,449.0,410.0,377.0,5.0
366,F21,Transtorno esquizotípico,20.0,19.0,26.0,30.0,25.0,20.0,22.0,17.0,13.0,18.0,18.0,16.0,5.0
367,F22,Transtornos delirantes persistentes,45.0,31.0,63.0,51.0,43.0,49.0,47.0,36.0,23.0,34.0,32.0,41.0,5.0
368,F23,Transtornos psicóticos agudos e transitórios,159.0,150.0,201.0,169.0,183.0,160.0,176.0,147.0,121.0,108.0,112.0,122.0,5.0
369,F24,Transtorno delirante induzido,,1.0,1.0,2.0,,,1.0,1.0,2.0,,1.0,,5.0
370,F25,Transtornos esquizoafetivos,122.0,112.0,155.0,182.0,164.0,159.0,122.0,110.0,102.0,107.0,110.0,102.0,5.0
371,F28,Outros transtornos psicóticos não-orgânicos,17.0,7.0,15.0,14.0,8.0,19.0,16.0,9.0,10.0,13.0,9.0,6.0,5.0
372,F29,Psicose não-orgânica não especificada,258.0,261.0,358.0,270.0,341.0,385.0,249.0,234.0,179.0,203.0,200.0,181.0,5.0
373,F30,Episódio maníaco,20.0,23.0,12.0,21.0,14.0,14.0,21.0,15.0,15.0,6.0,11.0,12.0,5.0
374,F31,Transtorno afetivo bipolar,1186.0,1158.0,1536.0,1408.0,1420.0,1464.0,1185.0,1125.0,838.0,962.0,996.0,931.0,5.0
375,F32,Episódios depressivos,3861.0,3530.0,4894.0,3907.0,3959.0,4398.0,3695.0,3403.0,2807.0,2873.0,3030.0,2734.0,5.0
376,F33,Transtorno depressivo recorrente,1515.0,1487.0,2045.0,1831.0,1792.0,1860.0,1537.0,1421.0,1125.0,1239.0,1338.0,1251.0,5.0
377,F34,Transtornos de humor [afetivos] persistentes,58.0,55.0,67.0,52.0,79.0,76.0,55.0,44.0,32.0,50.0,52.0,44.0,5.0
378,F38,Outros transtornos do humor [afetivos],9.0,14.0,11.0,13.0,13.0,14.0,10.0,3.0,6.0,14.0,7.0,12.0,5.0
379,F39,Transtorno do humor [afetivo] não especificado,39.0,31.0,35.0,42.0,42.0,29.0,29.0,18.0,24.0,23.0,33.0,29.0,5.0
380,F40,Transtornos fóbico-ansiosos,145.0,154.0,173.0,139.0,121.0,147.0,136.0,120.0,71.0,92.0,116.0,87.0,5.0
381,F41,Outros transtornos ansiosos,2160.0,1983.0,2692.0,2019.0,2112.0,2224.0,1913.0,2004.0,1530.0,1610.0,1712.0,1534.0,5.0
382,F42,Transtorno obsessivo-compulsivo,54.0,61.0,92.0,67.0,49.0,71.0,61.0,69.0,48.0,50.0,42.0,42.0,5.0
383,F43,"Reações ao ""stress"" grave e transtornos de adaptação",642.0,587.0,805.0,562.0,590.0,572.0,627.0,599.0,490.0,486.0,467.0,431.0,5.0
384,F44,Transtornos dissociativos [de conversão],49.0,60.0,71.0,64.0,77.0,70.0,55.0,52.0,32.0,48.0,37.0,28.0,5.0
385,F45,Transtornos somatoformes,34.0,29.0,39.0,45.0,24.0,35.0,51.0,24.0,19.0,22.0,21.0,23.0,5.0
386,F48,Outros transtornos neuróticos,21.0,15.0,23.0,14.0,17.0,17.0,15.0,16.0,10.0,12.0,14.0,10.0,5.0
387,F50,Transtornos da alimentação,10.0,7.0,5.0,10.0,6.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0
388,F51,Transtornos não-orgânicos do sono devidos a fatores emociona i s,6.0,6.0,10.0,4.0,5.0,5.0,5.0,6.0,6.0,2.0,4.0,8.0,5.0
389,F52,"Disfunção sexual, não causada por transtorno ou doença orgân i c  a",1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,3.0,1.0,5.0
390,F55,Abuso de substâncias que não produzem dependência,,1.0,,2.0,1.0,,,,,,,,5.0
391,F60,Transtornos específicos da personalidade,127.0,106.0,126.0,110.0,126.0,136.0,102.0,102.0,77.0,63.0,81.0,71.0,5.0
392,F63,Transtornos dos hábitos e dos impulsos,8.0,3.0,3.0,4.0,2.0,9.0,3.0,,1.0,,1.0,4.0,5.0
393,F64,Transtornos da identidade sexual,1.0,3.0,,3.0,,1.0,,5.0,,,2.0,3.0,5.0
394,F65,Transtornos da preferência sexual,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,5.0
395,F68,Outros transtornos da personalidade e do comportamento do ad  u  l t o,2.0,1.0,4.0,3.0,5.0,2.0,4.0,1.0,5.0,3.0,2.0,2.0,5.0
396,F70,Retardo mental leve,13.0,7.0,14.0,18.0,18.0,12.0,13.0,6.0,10.0,5.0,11.0,15.0,5.0
397,F71,Retardo mental moderado,7.0,6.0,16.0,23.0,17.0,15.0,9.0,7.0,8.0,5.0,7.0,6.0,5.0
398,F72,Retardo mental grave,,2.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,,1.0,5.0
399,F73,Retardo mental profundo,,,,,1.0,,,,,,,1.0,5.0
400,F78,Outro retardo mental,,,,,,3.0,,1.0,,,1.0,,5.0
401,F79,Retardo mental não especificado,2.0,,2.0,1.0,3.0,4.0,4.0,5.0,1.0,3.0,,1.0,5.0
402,F80,Transtornos específicos do desenvolvimento da fala e da lingua g  e  m,,,,,,,,1.0,1.0,,,4.0,5.0
403,F82,Transtorno específico do desenvolvimento motor,,,,,,,,,,,,,5.0
404,F83,Transtornos específicos misto do desenvolvimento,,,,1.0,,,1.0,,,,1.0,,5.0
405,F84,Transtornos globais do desenvolvimento,1.0,1.0,2.0,2.0,2.0,,,,1.0,,,3.0,5.0
406,F88,Outros transtornos do desenvolvimento psicológico,1.0,,,,,,,,,,,1.0,5.0
407,F89,Transtorno do desenvolvimento psicológico não especificado,,,1.0,,,,,,,,,,5.0
408,F90,Transtornos hipercinéticos,1.0,1.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,2.0,6.0,1.0,5.0
409,F91,Distúrbios de conduta,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,,5.0
410,F92,Transtornos mistos de conduta e das emoções,4.0,5.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,5.0,1.0,5.0
411,F93,Transtornos emocionais com início especificamente na infância,,,,1.0,1.0,,,,,,,,5.0
412,F95,Tiques,1.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,1.0,5.0
413,F99,Transtorno mental não especificado,15.0,17.0,11.0,17.0,9.0,7.0,2.0,6.0,4.0,7.0,6.0,6.0,5.0
414,G00,Meningite bacteriana não classificada em outra parte,29.0,27.0,32.0,11.0,17.0,9.0,21.0,22.0,16.0,13.0,21.0,11.0,6.0
415,G01*,Meningite em doenças bacterianas classificadas em outra parte,1.0,2.0,,1.0,,,1.0,,,1.0,,,6.0
416,G03,Meningite devida a outras causas e a causas não especificadas,9.0,7.0,15.0,6.0,6.0,3.0,8.0,5.0,6.0,4.0,1.0,4.0,6.0
417,G04,"Encefalite, mielite e encefalomielite",15.0,18.0,16.0,13.0,8.0,16.0,15.0,15.0,15.0,6.0,10.0,11.0,6.0
418,G06,Abscesso e granuloma intracranianos e intra-raquidianos,7.0,5.0,8.0,10.0,5.0,14.0,10.0,6.0,7.0,7.0,3.0,9.0,6.0
419,G08,Flebite e tromboflebite intracranianas e intra-raquidianas,,1.0,,3.0,1.0,,,,1.0,,1.0,1.0,6.0
420,G09,Seqüelas de doenças inflamatórias do sistema nervoso central,2.0,4.0,3.0,3.0,5.0,3.0,2.0,1.0,,4.0,2.0,,6.0
421,G10,Doença de Huntington,5.0,5.0,9.0,3.0,11.0,10.0,6.0,6.0,4.0,1.0,4.0,4.0,6.0
422,G11,Ataxia hereditária,20.0,32.0,25.0,26.0,24.0,25.0,12.0,19.0,11.0,20.0,14.0,10.0,6.0
423,G12,Atrofia muscular espinal e síndromes correlatas,24.0,35.0,48.0,33.0,31.0,31.0,34.0,23.0,20.0,26.0,16.0,26.0,6.0
424,G20,Doença de Parkinson,118.0,93.0,147.0,165.0,148.0,123.0,97.0,87.0,61.0,69.0,83.0,71.0,6.0
425,G21,Parkinsonismo secundário,4.0,3.0,9.0,8.0,16.0,4.0,4.0,2.0,4.0,7.0,5.0,3.0,6.0
426,G22*,Parkinsonismo em doenças classificadas em outra parte,5.0,10.0,7.0,3.0,8.0,7.0,7.0,2.0,2.0,3.0,2.0,3.0,6.0
427,G23,Outras doenças degenerativas dos gânglios da base,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,,1.0,2.0,6.0
428,G24,Distonia,16.0,9.0,17.0,9.0,12.0,16.0,5.0,8.0,9.0,9.0,8.0,8.0,6.0
429,G25,Outras doenças extrapiramidais e transtornos dos movimentos,8.0,18.0,15.0,19.0,25.0,9.0,9.0,19.0,10.0,7.0,10.0,9.0,6.0
430,G30,Doença de Alzheimer,29.0,25.0,53.0,40.0,43.0,44.0,29.0,26.0,15.0,17.0,11.0,22.0,6.0
431,G35,Esclerose múltipla,68.0,74.0,90.0,67.0,87.0,81.0,54.0,67.0,48.0,63.0,62.0,45.0,6.0
432,G36,Outras desmielinizações disseminadas agudas,9.0,8.0,12.0,13.0,15.0,9.0,1.0,12.0,6.0,7.0,5.0,8.0,6.0
433,G37,Outras doenças desmielinizantes do sistema nervoso central,26.0,23.0,32.0,30.0,26.0,20.0,22.0,25.0,11.0,21.0,13.0,18.0,6.0
434,G40,Epilepsia,370.0,350.0,508.0,455.0,427.0,425.0,356.0,318.0,284.0,303.0,317.0,248.0,6.0
435,G41,Estado de mal epiléptico,5.0,8.0,7.0,3.0,8.0,7.0,6.0,10.0,3.0,2.0,5.0,4.0,6.0
436,G43,Enxaqueca,56.0,56.0,71.0,49.0,41.0,42.0,38.0,35.0,40.0,43.0,36.0,44.0,6.0
