,CID10,DESC,JANEIRO,FEVEREIRO,MARÇO,ABRIL,MAIO,JUNHO,JULHO,AGOSTO,SETEMBRO,OUTUBRO,NOVEMBRO,DEZEMBRO,NUMCAP
531,G57,Mononeuropatias dos membros inferiores,61.0,52.0,74.0,76.0,58.0,65.0,65.0,81.0,74.0,68.0,64.0,48.0,6.0
532,G58,Outras mononeuropatias,35.0,27.0,22.0,22.0,38.0,33.0,26.0,42.0,38.0,36.0,36.0,26.0,6.0
533,G59*,Mononeuropatias em doenças classificadas em outra parte,2.0,4.0,4.0,5.0,6.0,8.0,2.0,5.0,6.0,6.0,4.0,2.0,6.0
534,G60,Neuropatia hereditária e idiopática,19.0,25.0,20.0,24.0,16.0,19.0,21.0,26.0,19.0,19.0,9.0,13.0,6.0
535,G61,Polineuropatia inflamatória,63.0,64.0,78.0,74.0,86.0,65.0,61.0,66.0,74.0,56.0,48.0,44.0,6.0
536,G62,Outras polineuropatias,55.0,69.0,68.0,93.0,96.0,69.0,81.0,74.0,82.0,93.0,62.0,61.0,6.0
537,G63*,Polineuropatia em doenças classificadas em outra parte,31.0,35.0,45.0,54.0,50.0,44.0,45.0,37.0,49.0,58.0,29.0,24.0,6.0
538,G64,Outros transtornos do sistema nervoso periférico,13.0,2.0,6.0,9.0,7.0,6.0,3.0,11.0,11.0,9.0,8.0,3.0,6.0
539,G70,Miastenia gravis e outros transtornos neuromusculares,22.0,23.0,26.0,29.0,28.0,32.0,21.0,40.0,25.0,23.0,29.0,21.0,6.0
540,G71,Transtornos primários dos músculos,22.0,14.0,30.0,25.0,33.0,21.0,16.0,20.0,25.0,13.0,16.0,18.0,6.0
541,G72,Outras miopatias,5.0,9.0,17.0,12.0,11.0,6.0,4.0,12.0,7.0,17.0,11.0,8.0,6.0
542,G73*,Transtornos da junção mioneural e dos músculos em doenças,,10.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,6.0
543,G80,Paralisia cerebral infantil,7.0,8.0,12.0,8.0,12.0,10.0,5.0,8.0,8.0,8.0,12.0,8.0,6.0
544,G81,Hemiplegia,34.0,26.0,34.0,28.0,36.0,34.0,33.0,39.0,33.0,40.0,28.0,34.0,6.0
545,G82,Paraplegia e tetraplegia,60.0,60.0,67.0,69.0,57.0,52.0,63.0,65.0,65.0,48.0,57.0,58.0,6.0
546,G83,Outras síndromes paralíticas,26.0,21.0,45.0,37.0,28.0,17.0,22.0,34.0,26.0,30.0,15.0,20.0,6.0
547,G90,Transtornos do sistema nervoso autônomo,7.0,17.0,11.0,12.0,13.0,13.0,6.0,13.0,17.0,11.0,6.0,4.0,6.0
548,G91,Hidrocefalia,46.0,29.0,74.0,58.0,51.0,53.0,55.0,52.0,49.0,41.0,48.0,44.0,6.0
549,G92,Encefalopatia tóxica,1.0,2.0,1.0,2.0,1.0,1.0,3.0,,3.0,2.0,3.0,,6.0
550,G93,Outros transtornos do encéfalo,44.0,42.0,46.0,60.0,47.0,43.0,42.0,46.0,54.0,47.0,35.0,34.0,6.0
551,G94*,Outros transtornos do encéfalo em doenças classificadas em o,2.0,1.0,7.0,2.0,5.0,2.0,6.0,2.0,4.0,3.0,1.0,4.0,6.0
552,G95,Outras doenças da medula espinal,29.0,25.0,38.0,42.0,39.0,34.0,27.0,42.0,37.0,34.0,25.0,29.0,6.0
553,G96,Outros transtornos do sistema nervoso central,5.0,7.0,8.0,6.0,3.0,6.0,2.0,5.0,7.0,6.0,1.0,3.0,6.0
554,G97,Transtornos pós-procedimento do sistema nervoso não classifi,,,2.0,2.0,4.0,2.0,4.0,1.0,2.0,,3.0,1.0,6.0
555,G98,Outras transtornos do sistema nervoso não classificados em ou,12.0,7.0,15.0,9.0,10.0,5.0,12.0,13.0,8.0,9.0,7.0,4.0,6.0
556,H00,Hordéolo e calázio,3.0,5.0,6.0,8.0,5.0,8.0,10.0,10.0,4.0,5.0,3.0,8.0,7.0
557,H01,Outras inflamações da pálpebra,3.0,1.0,2.0,5.0,4.0,4.0,2.0,4.0,6.0,4.0,6.0,1.0,7.0
558,H02,Outros transtornos da pálpebra,34.0,32.0,44.0,60.0,49.0,39.0,52.0,68.0,72.0,69.0,61.0,55.0,7.0
559,H03*,Transtornos da pálpebra em doenças classificadas em outras p,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,,7.0
560,H04,Transtornos do aparelho lacrimal,9.0,8.0,11.0,23.0,17.0,10.0,13.0,18.0,12.0,13.0,10.0,8.0,7.0
561,H05,Transtornos da órbita,10.0,10.0,15.0,11.0,10.0,8.0,10.0,11.0,7.0,21.0,10.0,5.0,7.0
562,H06*,Transtornos do aparelho lacrimal e da órbita em doenças class,1.0,1.0,,3.0,3.0,4.0,,5.0,6.0,3.0,3.0,,7.0
563,H10,Conjuntivite,149.0,193.0,216.0,194.0,164.0,159.0,167.0,188.0,189.0,176.0,170.0,124.0,7.0
564,H11,Outros transtornos da conjuntiva,342.0,356.0,463.0,505.0,521.0,424.0,426.0,562.0,548.0,586.0,494.0,400.0,7.0
565,H13*,Transtornos da conjuntiva em doenças classificadas em outra p,3.0,1.0,7.0,8.0,4.0,4.0,3.0,3.0,8.0,6.0,2.0,3.0,7.0
566,H15,Transtornos da esclerótica,1.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,8.0,4.0,5.0,7.0
567,H16,Ceratite,85.0,101.0,115.0,100.0,126.0,99.0,114.0,111.0,125.0,107.0,105.0,96.0,7.0
568,H17,Cicatrizes e opacidades da córnea,23.0,14.0,21.0,26.0,17.0,16.0,15.0,21.0,22.0,24.0,16.0,14.0,7.0
569,H18,Outros transtornos da córnea,160.0,126.0,202.0,187.0,168.0,154.0,185.0,216.0,203.0,213.0,179.0,163.0,7.0
570,H19*,Transtorno da esclerótica e da córnea em doenças classificada,11.0,5.0,6.0,11.0,11.0,12.0,7.0,9.0,9.0,11.0,8.0,7.0,7.0
571,H20,Iridociclite,17.0,20.0,25.0,36.0,23.0,26.0,19.0,26.0,29.0,28.0,16.0,15.0,7.0
572,H21,Outros transtornos da íris e do corpo ciliar,7.0,5.0,3.0,3.0,3.0,1.0,8.0,5.0,10.0,4.0,4.0,4.0,7.0
573,H22*,Transtornos da íris e do corpo ciliar em doenças classificadas e,2.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,7.0
574,H25,Catarata senil,445.0,406.0,609.0,604.0,581.0,592.0,638.0,706.0,725.0,708.0,644.0,505.0,7.0
575,H26,Outras cataratas,295.0,284.0,397.0,407.0,372.0,362.0,401.0,378.0,409.0,424.0,365.0,348.0,7.0
576,H27,Outros transtornos do cristalino,9.0,9.0,4.0,8.0,5.0,11.0,12.0,9.0,8.0,10.0,10.0,11.0,7.0
577,H28*,Catarata e outros transtornos do cristalino em doenças classific,95.0,73.0,98.0,109.0,109.0,100.0,114.0,97.0,101.0,114.0,94.0,91.0,7.0
578,H30,Inflamação coriorretiniana,51.0,52.0,57.0,57.0,62.0,66.0,56.0,71.0,72.0,50.0,58.0,62.0,7.0
579,H31,Outros transtornos da coróide,18.0,14.0,16.0,15.0,9.0,9.0,14.0,14.0,15.0,14.0,12.0,10.0,7.0
580,H32*,Transtornos coriorretinianos em doenças classificadas em outr,11.0,6.0,15.0,20.0,10.0,13.0,10.0,10.0,12.0,13.0,17.0,6.0,7.0
581,H33,Descolamentos e defeitos da retina,280.0,282.0,282.0,348.0,295.0,341.0,327.0,343.0,370.0,364.0,308.0,228.0,7.0
582,H34,Oclusões vasculares da retina,20.0,21.0,21.0,22.0,19.0,15.0,22.0,25.0,22.0,26.0,28.0,20.0,7.0
583,H35,Outros transtornos da retina,93.0,105.0,137.0,137.0,119.0,102.0,115.0,140.0,140.0,138.0,107.0,129.0,7.0
584,H36*,Transtornos da retina em doenças classicadas em outra parte,121.0,112.0,140.0,184.0,168.0,135.0,146.0,140.0,159.0,170.0,159.0,127.0,7.0
585,H40,Glaucoma,178.0,143.0,178.0,221.0,202.0,160.0,196.0,211.0,233.0,210.0,203.0,170.0,7.0
586,H42*,Glaucoma em doenças classificadas em outra parte,2.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,,1.0,,3.0,7.0
587,H43,Transtornos do humor vítreo,23.0,23.0,35.0,39.0,20.0,24.0,18.0,25.0,28.0,19.0,22.0,22.0,7.0
588,H44,Transtornos do globo ocular,22.0,34.0,35.0,37.0,44.0,32.0,56.0,25.0,35.0,41.0,37.0,24.0,7.0
589,H45*,Transtornos do humor vítreo e do globo ocular em doenças cla,6.0,6.0,13.0,15.0,13.0,10.0,11.0,12.0,14.0,14.0,11.0,20.0,7.0
590,H46,Neurite óptica,23.0,18.0,22.0,20.0,17.0,24.0,19.0,19.0,33.0,23.0,20.0,12.0,7.0
591,H47,Outros transtornos do nervo óptico e das vias ópticas,12.0,18.0,14.0,19.0,21.0,16.0,12.0,23.0,11.0,18.0,12.0,18.0,7.0
592,H48*,Transtornos do nervo óptico [segundo par] e das vias ópticas e,4.0,1.0,1.0,2.0,2.0,,1.0,3.0,4.0,4.0,3.0,2.0,7.0
593,H49,Estrabismo paralítico,8.0,10.0,11.0,10.0,17.0,11.0,12.0,18.0,17.0,9.0,9.0,12.0,7.0
594,H50,Outros estrabismos,26.0,20.0,26.0,22.0,21.0,29.0,20.0,21.0,31.0,39.0,33.0,39.0,7.0
595,H51,Outros transtornos do movimento binocular,1.0,4.0,2.0,2.0,,2.0,2.0,1.0,3.0,5.0,,2.0,7.0
596,H52,Transtornos da refração e da acomodação,48.0,40.0,40.0,48.0,55.0,43.0,61.0,57.0,54.0,49.0,50.0,31.0,7.0
597,H53,Distúrbios visuais,25.0,32.0,37.0,50.0,34.0,39.0,55.0,36.0,43.0,38.0,37.0,23.0,7.0
598,H54,Cegueira e visão subnormal,377.0,384.0,521.0,561.0,506.0,491.0,537.0,487.0,537.0,529.0,464.0,350.0,7.0
599,H55,Nistagmo e outros movimentos irregulares do olho,3.0,1.0,,2.0,1.0,2.0,,1.0,3.0,,,1.0,7.0
600,H57,Outros transtornos do olho e anexos,23.0,7.0,16.0,17.0,18.0,15.0,20.0,17.0,15.0,11.0,13.0,11.0,7.0
601,H58*,Outros transtornos do olho e anexos em doenças classificadas,2.0,,1.0,3.0,2.0,,1.0,3.0,2.0,3.0,,1.0,7.0
602,H59,Transtornos do olho e anexos pós-procedimento não classifica,7.0,5.0,8.0,6.0,4.0,5.0,8.0,11.0,10.0,7.0,8.0,6.0,7.0
603,H60,Otite externa,12.0,10.0,14.0,16.0,11.0,19.0,15.0,13.0,11.0,14.0,12.0,10.0,8.0
604,H61,Outros transtornos do ouvido externo,1.0,,3.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,,2.0,8.0
605,H62*,Transtornos do ouvido externo em doenças classificadas em o,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,,5.0,,3.0,8.0
606,H65,Otite média não-supurativa,19.0,15.0,12.0,23.0,29.0,29.0,24.0,32.0,23.0,33.0,15.0,23.0,8.0
607,H66,Otite média supurativa e as não especificadas,42.0,48.0,66.0,57.0,71.0,63.0,40.0,65.0,62.0,64.0,40.0,42.0,8.0
608,H67*,Otite média em doenças classificadas em outra parte,3.0,3.0,3.0,6.0,4.0,5.0,2.0,5.0,8.0,7.0,5.0,2.0,8.0
609,H68,Salpingite e obstrução da trompa de Eustáquio,15.0,25.0,22.0,16.0,31.0,26.0,30.0,27.0,26.0,16.0,25.0,22.0,8.0
610,H69,Outros transtornos da trompa de Eustáquio,2.0,1.0,3.0,1.0,,3.0,2.0,1.0,3.0,2.0,1.0,,8.0
611,H70,Mastoidite e afecções correlatas,15.0,19.0,20.0,28.0,28.0,16.0,17.0,20.0,20.0,25.0,29.0,12.0,8.0
612,H71,Colesteatoma do ouvido médio,17.0,24.0,15.0,27.0,32.0,22.0,28.0,19.0,14.0,18.0,19.0,22.0,8.0
613,H72,Perfuração da membrana do tímpano,15.0,11.0,18.0,20.0,23.0,20.0,13.0,15.0,14.0,21.0,19.0,17.0,8.0
614,H73,Outros transtornos da membrana do tímpano,,1.0,,2.0,,3.0,1.0,1.0,3.0,1.0,3.0,2.0,8.0
615,H74,Outros transtornos do ouvido médio e da mastóide,3.0,,5.0,2.0,2.0,2.0,6.0,5.0,4.0,7.0,2.0,3.0,8.0
616,H75*,Outros transtornos do ouvido médio e da mastóide em doenças,,,2.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,,8.0
617,H80,Otosclerose,9.0,16.0,13.0,23.0,10.0,13.0,13.0,11.0,17.0,16.0,20.0,10.0,8.0
618,H81,Transtornos da função vestibular,78.0,67.0,92.0,87.0,83.0,71.0,76.0,81.0,87.0,91.0,79.0,63.0,8.0
619,H82*,Síndromes vertiginosas em doenças classificadas em outra pa,14.0,10.0,7.0,9.0,9.0,6.0,8.0,5.0,10.0,12.0,6.0,8.0,8.0
620,H83,Outros transtornos do ouvido interno,150.0,139.0,152.0,186.0,185.0,140.0,177.0,151.0,168.0,168.0,151.0,118.0,8.0
621,H90,Perda de audição por transtorno de condução e/ou neuro-sens,45.0,37.0,69.0,70.0,63.0,47.0,55.0,52.0,65.0,59.0,58.0,49.0,8.0
622,H91,Outras perdas de audição,6.0,9.0,15.0,6.0,8.0,9.0,14.0,19.0,15.0,20.0,12.0,9.0,8.0
623,H92,Otalgia e secreção auditiva,3.0,9.0,4.0,6.0,11.0,7.0,4.0,8.0,7.0,13.0,8.0,7.0,8.0
624,H93,Outros transtornos do ouvido não classificados em outra parte,8.0,9.0,5.0,11.0,8.0,3.0,7.0,13.0,6.0,5.0,4.0,8.0,8.0
625,H94*,Outros transtornos do ouvido em doenças classificadas em out,1.0,2.0,3.0,,1.0,1.0,,,,,1.0,,8.0
626,H95,Transtornos do ouvido e da apófise mastóide pós-procediment,1.0,3.0,1.0,,1.0,1.0,2.0,2.0,,3.0,1.0,2.0,8.0
627,I00,Febre reumática sem menção de comprometimento do coração,3.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,9.0
628,I01,Febre reumática com comprometimento do coração,6.0,6.0,5.0,10.0,3.0,6.0,10.0,14.0,15.0,13.0,7.0,2.0,9.0
629,I02,Coréia reumática,,1.0,,1.0,1.0,,,,2.0,,2.0,1.0,9.0
630,I05,Doenças reumáticas da valva mitral,128.0,119.0,171.0,161.0,167.0,141.0,131.0,163.0,153.0,166.0,142.0,122.0,9.0
631,I06,Doenças reumáticas da valva aórtica,63.0,65.0,79.0,96.0,68.0,74.0,63.0,68.0,74.0,61.0,66.0,64.0,9.0
632,I07,Doenças reumáticas da valva tricúspide,3.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,7.0,2.0,4.0,3.0,9.0
633,I08,Doenças de múltiplas valvas,14.0,15.0,19.0,30.0,28.0,14.0,26.0,27.0,18.0,24.0,20.0,25.0,9.0
634,I09,Outras doenças reumáticas do coração,3.0,5.0,5.0,5.0,7.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,9.0
635,I10,Hipertensão essencial (primária),813.0,802.0,962.0,1038.0,1061.0,933.0,948.0,988.0,1073.0,1007.0,876.0,784.0,9.0
636,I11,Doença cardíaca hipertensiva,146.0,140.0,202.0,215.0,176.0,192.0,191.0,219.0,196.0,198.0,179.0,144.0,9.0
637,I12,Doença renal hipertensiva,5.0,8.0,7.0,9.0,13.0,6.0,9.0,10.0,10.0,7.0,12.0,3.0,9.0
638,I13,Doença cardíaca e renal hipertensiva,2.0,4.0,3.0,7.0,5.0,2.0,7.0,4.0,4.0,9.0,5.0,3.0,9.0
639,I15,Hipertensão secundária,9.0,14.0,18.0,21.0,22.0,22.0,17.0,17.0,22.0,18.0,14.0,16.0,9.0
640,I20,Angina pectoris,773.0,749.0,969.0,953.0,897.0,778.0,882.0,941.0,927.0,923.0,782.0,706.0,9.0
641,I21,Infarto agudo do miocárdio,794.0,777.0,921.0,962.0,845.0,778.0,838.0,909.0,920.0,897.0,835.0,671.0,9.0
642,I22,Infarto do miocárdio recorrente,8.0,3.0,4.0,7.0,11.0,13.0,8.0,14.0,7.0,8.0,4.0,5.0,9.0
643,I23,Algumas complicações atuais subseqüentes ao infarto agudo d,7.0,7.0,11.0,10.0,9.0,5.0,5.0,6.0,8.0,6.0,6.0,8.0,9.0
644,I24,Outras doenças isquêmicas agudas do coração,95.0,86.0,100.0,102.0,92.0,77.0,81.0,95.0,104.0,92.0,84.0,72.0,9.0
645,I25,Doença isquêmica crônica do coração,679.0,642.0,813.0,858.0,689.0,715.0,772.0,813.0,782.0,776.0,661.0,548.0,9.0
646,I26,Embolia pulmonar,67.0,56.0,84.0,94.0,89.0,98.0,90.0,79.0,94.0,95.0,80.0,68.0,9.0
647,I27,Outras formas de doença cardíaca pulmonar,23.0,16.0,27.0,34.0,13.0,23.0,28.0,28.0,31.0,29.0,26.0,23.0,9.0
648,I28,Outras doenças dos vasos pulmonares,1.0,5.0,2.0,,,6.0,2.0,3.0,1.0,1.0,2.0,,9.0
649,I30,Pericardite aguda,9.0,4.0,9.0,10.0,9.0,10.0,11.0,18.0,20.0,14.0,14.0,9.0,9.0
650,I31,Outras doenças do pericárdio,12.0,11.0,9.0,14.0,15.0,6.0,12.0,14.0,13.0,14.0,12.0,7.0,9.0
651,I32*,Pericardite em doenças classificadas em outra parte,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,9.0
652,I33,Endocardite aguda e subaguda,23.0,16.0,25.0,35.0,21.0,18.0,18.0,23.0,21.0,29.0,20.0,27.0,9.0
653,I34,Transtornos não-reumáticos da valva mitral,86.0,69.0,84.0,100.0,90.0,95.0,85.0,81.0,92.0,116.0,87.0,71.0,9.0
654,I35,Transtornos não-reumáticos da valva aórtica,68.0,75.0,84.0,104.0,80.0,70.0,90.0,99.0,104.0,100.0,94.0,57.0,9.0
655,I36,Transtornos não-reumáticos da valva tricúspide,,6.0,4.0,4.0,1.0,6.0,2.0,1.0,5.0,1.0,5.0,5.0,9.0
656,I37,Transtornos da valva pulmonar,4.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,9.0
657,I38,Endocardite de valva não especificada,2.0,3.0,2.0,6.0,3.0,1.0,2.0,2.0,6.0,2.0,4.0,1.0,9.0
658,I39*,Endocardite e transtornos valvulares cardíacos em doenças cla,5.0,6.0,4.0,7.0,4.0,2.0,5.0,7.0,7.0,1.0,5.0,,9.0
659,I40,Miocardite aguda,10.0,14.0,17.0,8.0,11.0,10.0,11.0,14.0,9.0,16.0,11.0,10.0,9.0
660,I41*,Miocardite em doenças classificadas em outra parte,3.0,3.0,4.0,5.0,3.0,2.0,2.0,7.0,7.0,3.0,4.0,,9.0
661,I42,Cardiomiopatias,193.0,206.0,257.0,272.0,252.0,216.0,238.0,258.0,243.0,259.0,234.0,187.0,9.0
662,I43*,Cardiomiopatia em doenças classificadas em outra parte,9.0,9.0,15.0,15.0,7.0,10.0,9.0,11.0,10.0,16.0,16.0,9.0,9.0
663,I44,Bloqueio atrioventricular e do ramo esquerdo,40.0,41.0,46.0,61.0,42.0,61.0,62.0,64.0,64.0,59.0,50.0,52.0,9.0
664,I45,Outros transtornos de condução,17.0,17.0,31.0,22.0,18.0,15.0,19.0,22.0,23.0,22.0,18.0,14.0,9.0
665,I46,Parada cardíaca,4.0,9.0,8.0,4.0,8.0,6.0,15.0,7.0,10.0,8.0,9.0,7.0,9.0
666,I47,Taquicardia paroxística,59.0,45.0,68.0,74.0,59.0,64.0,79.0,72.0,79.0,65.0,57.0,42.0,9.0
667,I48,Flutter e fibrilação atrial,62.0,63.0,79.0,103.0,62.0,74.0,66.0,90.0,74.0,79.0,70.0,68.0,9.0
668,I49,Outras arritmias cardíacas,194.0,158.0,221.0,256.0,202.0,190.0,190.0,165.0,214.0,181.0,177.0,173.0,9.0
669,I50,Insuficiência cardíaca,602.0,613.0,749.0,762.0,739.0,659.0,681.0,782.0,788.0,783.0,756.0,572.0,9.0
670,I51,Complicações de cardiopatias e doenças cardíacas mal definid,28.0,39.0,40.0,34.0,39.0,46.0,24.0,32.0,46.0,27.0,22.0,20.0,9.0
671,I52*,Outras afecções cardíacas em doenças classificadas em outra,,2.0,3.0,,1.0,1.0,1.0,,,2.0,5.0,,9.0
672,I60,Hemorragia subaracnóide,91.0,103.0,122.0,141.0,127.0,118.0,110.0,133.0,129.0,113.0,108.0,81.0,9.0
673,I61,Hemorragia intracerebral,84.0,79.0,78.0,102.0,88.0,79.0,106.0,101.0,95.0,91.0,112.0,83.0,9.0
674,I62,Outras hemorragias intracranianas não-traumáticas,35.0,21.0,29.0,24.0,24.0,31.0,28.0,27.0,36.0,34.0,24.0,13.0,9.0
675,I63,Infarto cerebral,192.0,187.0,232.0,244.0,219.0,212.0,229.0,230.0,210.0,213.0,205.0,169.0,9.0
676,I64,"Acidente vascular cerebral, não especificado como hemorrágic",702.0,749.0,864.0,903.0,881.0,731.0,789.0,869.0,925.0,914.0,758.0,691.0,9.0
677,I65,Oclusão e estenose de artérias pré-cerebrais que não resultam,10.0,15.0,14.0,23.0,18.0,9.0,12.0,16.0,23.0,11.0,13.0,8.0,9.0
678,I66,Oclusão e estenose de artérias cerebrais que não resultam em,9.0,10.0,8.0,13.0,6.0,8.0,5.0,12.0,6.0,7.0,5.0,5.0,9.0
679,I67,Outras doenças cerebrovasculares,166.0,143.0,157.0,177.0,137.0,165.0,165.0,153.0,176.0,168.0,125.0,120.0,9.0
680,I68*,Transtornos cerebrovasculares em doenças classificadas em o,11.0,4.0,16.0,13.0,13.0,8.0,4.0,7.0,8.0,3.0,9.0,10.0,9.0
681,I69,Seqüelas de doenças cerebrovasculares,352.0,395.0,445.0,501.0,386.0,360.0,418.0,420.0,418.0,401.0,347.0,306.0,9.0
682,I70,Aterosclerose,94.0,71.0,96.0,116.0,91.0,89.0,105.0,122.0,108.0,111.0,99.0,94.0,9.0
683,I71,Aneurisma e dissecção da aorta,73.0,67.0,74.0,79.0,90.0,66.0,80.0,99.0,92.0,71.0,79.0,61.0,9.0
684,I72,Outros aneurismas,27.0,30.0,34.0,45.0,30.0,41.0,42.0,36.0,46.0,35.0,30.0,31.0,9.0
685,I73,Outras doenças vasculares periféricas,66.0,56.0,79.0,84.0,79.0,109.0,95.0,117.0,107.0,112.0,72.0,67.0,9.0
686,I74,Embolia e trombose arteriais,91.0,80.0,85.0,93.0,92.0,79.0,74.0,118.0,91.0,97.0,78.0,88.0,9.0
687,I77,Outras afecções das artérias e arteríolas,31.0,30.0,38.0,55.0,45.0,42.0,38.0,37.0,35.0,41.0,31.0,31.0,9.0
688,I78,Doenças dos capilares,1.0,,2.0,6.0,1.0,3.0,,2.0,2.0,,4.0,2.0,9.0
689,I79*,"Transtornos das artérias, das arteríolas e dos capilares em doe",22.0,21.0,16.0,21.0,21.0,17.0,17.0,16.0,16.0,11.0,27.0,15.0,9.0
690,I80,Flebite e tromboflebite,391.0,435.0,502.0,550.0,444.0,416.0,412.0,487.0,511.0,452.0,463.0,357.0,9.0
691,I81,Trombose da veia porta,8.0,6.0,8.0,10.0,13.0,7.0,12.0,3.0,8.0,9.0,5.0,5.0,9.0
692,I82,Outra embolia e trombose venosas,246.0,285.0,293.0,328.0,262.0,255.0,274.0,334.0,296.0,301.0,263.0,242.0,9.0
693,I83,Varizes dos membros inferiores,3549.0,3478.0,4252.0,4846.0,4457.0,4132.0,4321.0,4770.0,4691.0,4688.0,3887.0,3375.0,9.0
694,I84,Hemorróidas,917.0,864.0,1143.0,1206.0,1136.0,1027.0,1134.0,1293.0,1272.0,1312.0,1223.0,953.0,9.0
695,I85,Varizes esofagianas,22.0,28.0,24.0,19.0,18.0,12.0,27.0,26.0,15.0,29.0,21.0,19.0,9.0
696,I86,Varizes de outras localizações,191.0,156.0,215.0,254.0,242.0,204.0,215.0,257.0,251.0,246.0,201.0,178.0,9.0
697,I87,Outras transtornos das veias,150.0,192.0,221.0,271.0,208.0,167.0,199.0,234.0,204.0,228.0,184.0,147.0,9.0
698,I88,Linfadenite inespecífica,4.0,8.0,12.0,11.0,10.0,10.0,8.0,6.0,16.0,13.0,11.0,4.0,9.0
699,I89,Outros transtornos não-infecciosos dos vasos linfáticos e dos g,59.0,64.0,79.0,92.0,77.0,72.0,69.0,76.0,97.0,50.0,80.0,61.0,9.0
700,I95,Hipotensão,17.0,12.0,13.0,17.0,16.0,15.0,3.0,9.0,11.0,7.0,11.0,16.0,9.0
701,I97,"Transtornos do aparelho circulatório, subseqüentes a procedim",1.0,6.0,4.0,6.0,6.0,1.0,9.0,4.0,4.0,,6.0,2.0,9.0
702,I98*,Outros transtornos do aparelho circulatório em doenças classif,2.0,3.0,5.0,5.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,9.0
703,I99,Outros transtornos do aparelho circulatório e os não especifica,9.0,8.0,5.0,9.0,5.0,3.0,9.0,8.0,6.0,8.0,6.0,6.0,9.0
704,J00,Nasofaringite aguda [resfriado comum],,2.0,1.0,,1.0,2.0,4.0,5.0,4.0,2.0,4.0,,10.0
705,J01,Sinusite aguda,18.0,25.0,19.0,24.0,34.0,48.0,41.0,56.0,52.0,50.0,32.0,23.0,10.0
706,J02,Faringite aguda,4.0,7.0,4.0,4.0,5.0,6.0,5.0,8.0,5.0,6.0,6.0,4.0,10.0
707,J03,Amigdalite aguda,11.0,6.0,16.0,15.0,17.0,18.0,11.0,20.0,22.0,13.0,21.0,14.0,10.0
708,J04,Laringite e traqueíte agudas,6.0,3.0,5.0,8.0,8.0,11.0,16.0,8.0,18.0,8.0,16.0,7.0,10.0
709,J05,Laringite obstrutiva aguda [crupe] e epiglotite,,1.0,,,1.0,,1.0,,,3.0,,,10.0
710,J06,Infecções agudas das vias aéreas superiores de localizações m,18.0,13.0,11.0,25.0,26.0,35.0,31.0,27.0,26.0,26.0,14.0,14.0,10.0
711,J10,Influenza devida a vírus da influenza [gripe] identificado,2.0,3.0,3.0,1.0,8.0,17.0,15.0,15.0,12.0,5.0,2.0,3.0,10.0
712,J11,Influenza [gripe] devida a vírus não identificado,7.0,4.0,5.0,11.0,13.0,28.0,43.0,40.0,25.0,17.0,9.0,8.0,10.0
713,J12,Pneumonia viral não classificada em outra parte,6.0,7.0,6.0,11.0,5.0,17.0,15.0,34.0,13.0,15.0,5.0,3.0,10.0
714,J13,Pneumonia devida a Streptococcus pneumoniae,1.0,7.0,6.0,3.0,9.0,4.0,16.0,7.0,6.0,7.0,4.0,5.0,10.0
715,J14,Pneumonia devida a Haemophilus infuenzae,2.0,1.0,1.0,2.0,,,1.0,4.0,3.0,,1.0,,10.0
716,J15,Pneumonia bacteriana não classificada em outra parte,177.0,189.0,238.0,255.0,287.0,293.0,337.0,365.0,313.0,301.0,220.0,198.0,10.0
717,J16,Pneumonia devida a outros microorganismos infecciosos espe,9.0,6.0,7.0,11.0,12.0,12.0,13.0,23.0,11.0,8.0,12.0,7.0,10.0
718,J17*,Pneumonia em doenças classificadas em outra parte,8.0,7.0,7.0,6.0,7.0,14.0,16.0,14.0,11.0,10.0,1.0,3.0,10.0
719,J18,Pneumonia por microorganismo não especificada,166.0,176.0,211.0,225.0,251.0,276.0,334.0,331.0,319.0,291.0,201.0,164.0,10.0
720,J20,Bronquite aguda,14.0,17.0,15.0,22.0,28.0,31.0,22.0,23.0,21.0,21.0,21.0,2.0,10.0
721,J21,Bronquiolite aguda,2.0,3.0,,,9.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,10.0
722,J22,Infecções agudas não especificada das vias aéreas inferiores,5.0,5.0,7.0,9.0,10.0,12.0,12.0,15.0,14.0,13.0,8.0,7.0,10.0
